"ICRISAT_ac","Table_name","Mission_co","Collectors","Alternate_","Local_name","Species_nu","Cultivar_n","Biological","Donor_coop","Donor_coun","Date_recei","Date_of_co","Source_cou","Province","Location","Latitude","Longitude","Elevation","Genus","Species","Sauthor","Subsp","UID","IS_UNIQUE","TEST_TRAIN"
17819,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 159","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/07/1977","IND","Andhra Pradesh","Chintapalli; Visakhapatnam",17.52,82.199997,839,"Sorghum","bicolor","(L.) Moench","bicolor",7041,TRUE,"TRAIN"
40884,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 226","","Jondla",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","02/02/1996","IND","Maharashtra","Atit; Satara",17.530001,74.059998,630,"Sorghum","bicolor","(L.) Moench","bicolor",7043,TRUE,"TRAIN"
33840,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 186","","Dagadi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/18/1989","IND","Maharashtra","Mahagaon; Sholapur",17.530001,75.699997,500,"Sorghum","bicolor","(L.) Moench","bicolor",7052,TRUE,"TRAIN"
40930,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 272","","Hundi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","02/03/1996","IND","Maharashtra","Sangewadi; Sholapur",17.530001,75.260002,540,"Sorghum","bicolor","(L.) Moench","bicolor",7054,TRUE,"TRAIN"
33762,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 69","","Kavali",3561,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/16/1989","IND","Maharashtra","Begumpur; Sholapur",17.57,75.580002,420,"Sorghum","bicolor","(L.) Moench","bicolor",7069,TRUE,"TRAIN"
18414,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Dharampura local",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0716","IND","10/27/1975","","IND","Maharashtra","Dharampuri",17.57,74.400002,0,"Sorghum","bicolor","(L.) Moench","bicolor",7070,TRUE,"TRAIN"
37193,"ICRISATSOSORGHUM","ICRISAT-MISN-206","MG 13","","Safed jowar",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","03/07/1993","02/24/1993","IND","Karnataka","Kamlapur; Gulbarga",17.58,76.980003,460,"Sorghum","bicolor","(L.) Moench","bicolor",7072,TRUE,"TRAIN"
33867,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 223","","Khasidi",3559,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/19/1989","IND","Maharashtra","Kharadi; Sholapur",17.58,75.279999,460,"Sorghum","bicolor","(L.) Moench","bicolor",7076,TRUE,"TRAIN"
17815,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 156","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/07/1977","IND","Andhra Pradesh","Gundala; Khammam",17.629999,80.919998,0,"Sorghum","bicolor","(L.) Moench","bicolor",7079,TRUE,"TRAIN"
5286,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Kaki jonna",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Andhra Pradesh","Kamkol",17.629999,77.800003,0,"Sorghum","bicolor","(L.) Moench","bicolor",7080,TRUE,"TRAIN"
33747,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 51","","Kavali",3561,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/15/1989","IND","Maharashtra","Kurul; Sholapur",17.66,75.660004,470,"Sorghum","bicolor","(L.) Moench","bicolor",7084,TRUE,"TRAIN"
10050,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Hundi jowar",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Maharashtra","Satara",17.68,73.980003,540,"Sorghum","bicolor","(L.) Moench","bicolor",7161,TRUE,"TRAIN"
1034,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IC 3436","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Maharashtra","Sholapur",17.68,75.919998,457,"Sorghum","bicolor","(L.) Moench","bicolor",7167,TRUE,"TRAIN"
33745,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 48","","Dagadi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/15/1989","IND","Maharashtra","Varkute; Sholapur",17.68,75.550003,460,"Sorghum","bicolor","(L.) Moench","bicolor",7201,TRUE,"TRAIN"
40875,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 217","","Kavli",3559,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","02/01/1996","IND","Maharashtra","Hirapur; Satara",17.690001,73.989998,730,"Sorghum","bicolor","(L.) Moench","bicolor",7202,TRUE,"TRAIN"
4700,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Mahamakpuri karoe",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Maharashtra","N. Satara",17.690001,74,0,"Sorghum","bicolor","(L.) Moench","bicolor",7212,TRUE,"TRAIN"
33724,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 16","","Dagadi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/14/1989","IND","Maharashtra","Boramani; Sholapur",17.700001,75.93,490,"Sorghum","bicolor","(L.) Moench","bicolor",7263,TRUE,"TRAIN"
24364,"ICRISATSOSORGHUM","ICRISAT-MISN-084","VRR 675","","Dagadi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/09/1981","10/30/1981","IND","Maharashtra","Nune; Satara",17.700001,73.919998,630,"Sorghum","bicolor","(L.) Moench","bicolor",7264,TRUE,"TRAIN"
17860,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 197","","",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/11/1977","IND","Andhra Pradesh","Borra; Visakhapatnam",17.719999,83.300003,0,"Sorghum","bicolor","(L.) Moench","bicolor",7271,TRUE,"TRAIN"
4888,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Aispuri barvinir",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Maharashtra","W. Khandesh (Wardhangarh fort)",17.73,74.25,0,"Sorghum","bicolor","(L.) Moench","bicolor",7278,TRUE,"TRAIN"
37182,"ICRISATSOSORGHUM","ICRISAT-MISN-206","MG 1","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","03/07/1993","02/24/1993","IND","Karnataka","Mangalgi; Bidar",17.75,77.309998,600,"Sorghum","bicolor","(L.) Moench","bicolor",7295,TRUE,"TRAIN"
40872,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 214","","Argat",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","02/01/1996","IND","Maharashtra","Medha; Satara",17.77,73.830002,758,"Sorghum","bicolor","(L.) Moench","bicolor",7296,TRUE,"TRAIN"
5280,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Yerra jonna",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Andhra Pradesh","Andol; Medak",17.799999,78.059998,0,"Sorghum","bicolor","(L.) Moench","bicolor",7299,TRUE,"TRAIN"
32506,"ICRISATSOSORGHUM","ICRISAT-MISN-136","AKG 349","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/27/1986","11/24/1986","IND","Madhya Pradesh","Konta; Bastar",17.799999,81.389999,40,"Sorghum","bicolor","(L.) Moench","bicolor",7300,TRUE,"TRAIN"
1084,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","A 5; PI 248293","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Maharashtra","Mohol; Sholapur",17.809999,75.660004,455,"Sorghum","bicolor","(L.) Moench","bicolor",7306,TRUE,"TRAIN"
17671,"ICRISATSOSORGHUM","ICRISAT-MISN-010","KEP 12","","Yellow jowar",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/28/1975","09/30/1975","IND","Andhra Pradesh","B. Gangaram; Khammam",17.83,80.190002,0,"Sorghum","bicolor","(L.) Moench","bicolor",7319,TRUE,"TRAIN"
33851,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 203","","Dagadi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/18/1989","IND","Maharashtra","Nanaj; Sholapur",17.83,75.849998,510,"Sorghum","bicolor","(L.) Moench","bicolor",7321,TRUE,"TRAIN"
33716,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 6","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/14/1989","IND","Maharashtra","Umargaon; Osmanabad",17.83,76.690002,530,"Sorghum","bicolor","(L.) Moench","bicolor",7322,TRUE,"TRAIN"
5278,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Sai jonna",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Andhra Pradesh","Jogipet",17.84,78.080002,0,"Sorghum","bicolor","(L.) Moench","bicolor",7324,TRUE,"TRAIN"
36095,"ICRISATSOSORGHUM","ICRISAT-MISN-182","RS 166","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/27/1990","09/15/1990","IND","Andhra Pradesh","Nayalkal; Medak",17.85,77.660004,590,"Sorghum","bicolor","(L.) Moench","bicolor",7326,TRUE,"TRAIN"
40841,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 184","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/31/1996","IND","Maharashtra","Shigni Singnapur; Ahmednagar",17.85,74.660004,520,"Sorghum","bicolor","(L.) Moench","bicolor",7327,TRUE,"TRAIN"
33847,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 198","","Kavali",3561,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/18/1989","IND","Maharashtra","Wadala; Sholapur",17.870001,75.809998,515,"Sorghum","bicolor","(L.) Moench","bicolor",7330,TRUE,"TRAIN"
36352,"ICRISATSOSORGHUM","ICRISAT-MISN-144","RAP 254","","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","12/08/1987","11/03/1987","IND","Karnataka","Basuga; Bidar",17.91,77.519997,580,"Sorghum","bicolor","(L.) Moench","bicolor",7335,TRUE,"TRAIN"
36363,"ICRISATSOSORGHUM","ICRISAT-MISN-173","RV 68","","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/11/1989","09/30/1989","IND","Maharashtra","Wai; Satara",17.950001,73.919998,675,"Sorghum","bicolor","(L.) Moench","bicolor",7362,TRUE,"TRAIN"
36360,"ICRISATSOSORGHUM","ICRISAT-MISN-173","RV 54","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/11/1989","09/29/1989","IND","Maharashtra","Phaltan; Satara",17.98,74.43,540,"Sorghum","bicolor","(L.) Moench","bicolor",7363,TRUE,"TRAIN"
22192,"ICRISATSOSORGHUM","ICRISAT-MISN-073","PG 186","","Jingridukhi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","01/11/1980","11/01/1980","IND","Karnataka","Janwada; Bidar",17.99,77.480003,470,"Sorghum","bicolor","(L.) Moench","bicolor",7364,TRUE,"TRAIN"
36088,"ICRISATSOSORGHUM","ICRISAT-MISN-182","RS 133","","Mudda jonna",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/27/1990","09/13/1990","IND","Andhra Pradesh","Latchanaik; Warangal",18,79.589996,210,"Sorghum","bicolor","(L.) Moench","bicolor",7365,TRUE,"TRAIN"
36422,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Sangareddy 1",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0633","N/A","12/17/1987","","IND","Andhra Pradesh","Medak",18.030001,78.269997,0,"Sorghum","bicolor","(L.) Moench","bicolor",7374,TRUE,"TRAIN"
36093,"ICRISATSOSORGHUM","ICRISAT-MISN-182","RS 161","","",3560,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/27/1990","09/15/1990","IND","Andhra Pradesh","Ali Rajpet; Medak",18.049999,78.269997,560,"Sorghum","bicolor","(L.) Moench","bicolor",7385,TRUE,"TRAIN"
5171,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Patcha jonna",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Andhra Pradesh","Bhogapuram; Vizianagaram",18.07,83.489998,45,"Sorghum","bicolor","(L.) Moench","bicolor",7389,TRUE,"TRAIN"
36359,"ICRISATSOSORGHUM","ICRISAT-MISN-173","RV 37","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/11/1989","09/28/1989","IND","Maharashtra","Wathan; 8 Km before Bhor from Mahad; Pune",18.110001,73.769997,580,"Sorghum","bicolor","(L.) Moench","bicolor",7398,TRUE,"TRAIN"
40858,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 201","","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","02/01/1996","IND","Maharashtra","Bhor; Pune",18.139999,73.839996,610,"Sorghum","bicolor","(L.) Moench","bicolor",7399,TRUE,"TRAIN"
33832,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 174","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/18/1989","IND","Maharashtra","Osmanabad",18.16,76.050003,647,"Sorghum","bicolor","(L.) Moench","bicolor",7400,TRUE,"TRAIN"
33722,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 13","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/14/1989","IND","Maharashtra","Andusa; Osmanabad",18.17,76.029999,525,"Sorghum","bicolor","(L.) Moench","bicolor",7426,TRUE,"TRAIN"
40181,"ICRISATSOSORGHUM","ICRISAT-MISN-211","GM 5","","Duki jowar",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1994","02/09/1994","IND","Maharashtra","Yenegur; Osmanabad",18.17,76.669998,0,"Sorghum","bicolor","(L.) Moench","bicolor",7443,TRUE,"TRAIN"
17854,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 191","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/10/1977","IND","Andhra Pradesh","Kasipatnam; Visakhapatnam",18.190001,83.110001,500,"Sorghum","bicolor","(L.) Moench","bicolor",7447,TRUE,"TRAIN"
24372,"ICRISATSOSORGHUM","ICRISAT-MISN-084","VRR 805","","Pivla",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/09/1981","11/06/1981","IND","Maharashtra","Ausa; Latur",18.25,76.5,590,"Sorghum","bicolor","(L.) Moench","bicolor",7449,TRUE,"TRAIN"
26998,"ICRISATSOSORGHUM","ICRISAT-MISN-023","SAR 7","","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","01/29/1977","01/07/1977","IND","Andhra Pradesh","Chinnabagga colony; Kothur",18.25,83.5,400,"Sorghum","bicolor","(L.) Moench","bicolor",7450,TRUE,"TRAIN"
17856,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 193","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/10/1977","IND","Andhra Pradesh","Sunkarimetta; Visakhapatnam",18.26,82.959999,500,"Sorghum","bicolor","(L.) Moench","bicolor",7452,TRUE,"TRAIN"
17866,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 203","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/12/1977","IND","Andhra Pradesh","Gattuvalasa; Srikakulam",18.280001,83.889999,500,"Sorghum","bicolor","(L.) Moench","bicolor",7456,TRUE,"TRAIN"
1151,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","PI 253638","Aispuri",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Maharashtra","E. Khandesh",18.290001,77.029999,0,"Sorghum","bicolor","(L.) Moench","bicolor",7461,TRUE,"TRAIN"
22182,"ICRISATSOSORGHUM","ICRISAT-MISN-073","PG 176","","Dholi jaki",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","01/11/1980","11/01/1980","IND","Maharashtra","Jalkot; Sholapur",18.299999,77.199997,0,"Sorghum","bicolor","(L.) Moench","bicolor",7526,TRUE,"TRAIN"
5177,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Tella jonna",3561,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Andhra Pradesh","Srikurmam; Srikakulam",18.299999,84.010002,60,"Sorghum","bicolor","(L.) Moench","bicolor",7528,TRUE,"TRAIN"
17669,"ICRISATSOSORGHUM","ICRISAT-MISN-010","KEP 10","","Yellow jowar",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/28/1975","09/29/1975","IND","Andhra Pradesh","V. Venkatapuram; Khammam",18.299999,80.550003,0,"Sorghum","bicolor","(L.) Moench","bicolor",7529,TRUE,"TRAIN"
40803,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 146","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/29/1996","IND","Maharashtra","Babulgaon; Ahmednagar",18.33,74.830002,500,"Sorghum","bicolor","(L.) Moench","bicolor",7530,TRUE,"TRAIN"
40848,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 191","","Bedri",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","01/31/1996","IND","Maharashtra","Supa; Ahmednagar",18.33,74.379997,720,"Sorghum","bicolor","(L.) Moench","bicolor",7531,TRUE,"TRAIN"
1522,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","AS 5059","Gidda jonna",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Andhra Pradesh","Pallipeta; Srikakulam",18.35,84.110001,0,"Sorghum","bicolor","(L.) Moench","bicolor",7532,TRUE,"TRAIN"
36381,"ICRISATSOSORGHUM","ICRISAT-MISN-173","RV 188","","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/11/1989","10/06/1989","IND","Maharashtra","Sakra; Latur",18.389999,76.580002,650,"Sorghum","bicolor","(L.) Moench","bicolor",7534,TRUE,"TRAIN"
36377,"ICRISATSOSORGHUM","ICRISAT-MISN-173","RV 167","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/11/1989","10/05/1989","IND","Maharashtra","Karmada; Sholapur",18.41,75.190002,550,"Sorghum","bicolor","(L.) Moench","bicolor",7538,TRUE,"TRAIN"
5228,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Tella jonna",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Andhra Pradesh","Karimnagar",18.43,79.150002,265,"Sorghum","bicolor","(L.) Moench","bicolor",7539,TRUE,"TRAIN"
35976,"ICRISATSOSORGHUM","ICRISAT-MISN-183","PM 203","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","12/05/1990","11/22/1990","IND","Orissa","Sunki; Koraput",18.5,83.07,950,"Sorghum","bicolor","(L.) Moench","bicolor",7554,TRUE,"TRAIN"
4716,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Jowar bapra",3562,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Punjab","Karnala",18.52,73.059998,0,"Sorghum","bicolor","(L.) Moench","bicolor",7556,TRUE,"TRAIN"
40856,"ICRISATSOSORGHUM","ICRISAT-MISN-216","GV 199","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/06/1996","02/01/1996","IND","Maharashtra","Khedshivapur; Pune",18.52,73.839996,780,"Sorghum","bicolor","(L.) Moench","bicolor",7562,TRUE,"TRAIN"
17849,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 184","","",3569,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/10/1977","IND","Andhra Pradesh","Mamidipally; Srikakulam",18.52,83.18,0,"Sorghum","bicolor","(L.) Moench","bicolor",7563,TRUE,"TRAIN"
36097,"ICRISATSOSORGHUM","ICRISAT-MISN-173","RV 7","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/23/1989","09/26/1989","IND","Maharashtra","Moshi; Pune",18.52,73.849998,550,"Sorghum","bicolor","(L.) Moench","bicolor",7564,TRUE,"TRAIN"
4522,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Bedri pendgaon",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Maharashtra","Pendgaon",18.52,74.669998,0,"Sorghum","bicolor","(L.) Moench","bicolor",7569,TRUE,"TRAIN"
17846,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 181-2","","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/09/1977","IND","Andhra Pradesh","Salur; Srikakulam",18.52,83.209999,190,"Sorghum","bicolor","(L.) Moench","bicolor",7571,TRUE,"TRAIN"
36378,"ICRISATSOSORGHUM","ICRISAT-MISN-173","RV 172","","Bidar local",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/11/1989","10/06/1989","IND","Maharashtra","Chapadgaon; Ahmednagar",18.530001,75.160004,530,"Sorghum","bicolor","(L.) Moench","bicolor",7574,TRUE,"TRAIN"
1055,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","BP 53; PI 248265","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Maharashtra","Pune",18.530001,73.870003,560,"Sorghum","bicolor","(L.) Moench","bicolor",7575,TRUE,"TRAIN"
32336,"ICRISATSOSORGHUM","ICRISAT-MISN-136","AKG 24","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/27/1986","11/14/1986","IND","Orissa","Singpur; Koraput",18.530001,84.18,220,"Sorghum","bicolor","(L.) Moench","bicolor",7589,TRUE,"TRAIN"
34219,"ICRISATSOSORGHUM","ICRISAT-MISN-183","PM 210","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","12/05/1990","11/22/1990","IND","Orissa","Pottangi; Koraput",18.57,82.959999,860,"Sorghum","bicolor","(L.) Moench","bicolor",7590,TRUE,"TRAIN"
24355,"ICRISATSOSORGHUM","ICRISAT-MISN-084","VRR 612","","Khondya",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/09/1981","10/27/1981","IND","Maharashtra","Sugaon",18.59,77.290001,500,"Sorghum","bicolor","(L.) Moench","bicolor",7594,TRUE,"TRAIN"
40184,"ICRISATSOSORGHUM","ICRISAT-MISN-211","GM 8","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1994","02/09/1994","IND","Maharashtra","Jalkot; Osmanabad",18.629999,77.190002,0,"Sorghum","bicolor","(L.) Moench","bicolor",7595,TRUE,"TRAIN"
1036,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IC 3560; PI 246711","Palitina dholiao 3",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Gujarat","Aliabad",18.65,72.870003,0,"Sorghum","bicolor","(L.) Moench","bicolor",7597,TRUE,"TRAIN"
5257,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","","Iokhandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0834","IND","05/10/1974","","IND","Andhra Pradesh","Nizamabad",18.67,78.010002,395,"Sorghum","bicolor","(L.) Moench","bicolor",7601,TRUE,"TRAIN"
33779,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 99","","Kempu jola",3561,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/16/1989","IND","Maharashtra","Nandur; Sholapur",18.68,75.830002,460,"Sorghum","bicolor","(L.) Moench","bicolor",7616,TRUE,"TRAIN"
24367,"ICRISATSOSORGHUM","ICRISAT-MISN-084","VRR 768","","",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/09/1981","11/05/1981","IND","Maharashtra","Ahmadpur; Latur",18.700001,76.93,570,"Sorghum","bicolor","(L.) Moench","bicolor",7617,TRUE,"TRAIN"
33733,"ICRISATSOSORGHUM","ICRISAT-MISN-168","GSS 28","","Maldandi",3567,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/22/1989","02/15/1989","IND","Maharashtra","Kole gaon; Sholapur",18.700001,75.959999,400,"Sorghum","bicolor","(L.) Moench","bicolor",7618,TRUE,"TRAIN"
24370,"ICRISATSOSORGHUM","ICRISAT-MISN-084","VRR 790","","Jhingri",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","11/09/1981","11/05/1981","IND","Maharashtra","Kumbhari; Ambajogai; Beed",18.73,76.379997,600,"Sorghum","bicolor","(L.) Moench","bicolor",7619,TRUE,"TRAIN"
27000,"ICRISATSOSORGHUM","ICRISAT-MISN-023","SAR 82 (SO)","","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","01/29/1977","01/11/1977","IND","Andhra Pradesh","Maripalli; Vizianagaram",18.75,83.75,150,"Sorghum","bicolor","(L.) Moench","bicolor",7621,TRUE,"TRAIN"
17827,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 167","","",3565,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/08/1977","IND","Andhra Pradesh","Ragolu; Srikakulam",18.75,83.25,100,"Sorghum","bicolor","(L.) Moench","bicolor",7622,TRUE,"TRAIN"
17878,"ICRISATSOSORGHUM","ICRISAT-MISN-022","KEP 211","","",3562,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","02/02/1977","01/15/1977","IND","Andhra Pradesh","Kothur; Srikakulam",18.76,83.879997,0,"Sorghum","bicolor","(L.) Moench","bicolor",7623,TRUE,"TRAIN"
