"CELL30M","SoilProfile","repre","acum"
15974,"WI_ACBD013",0.355555555555556,0.772222222222222
16162,"WI_LXCI018",0.416666666666667,0.416666666666667
16162,"WI_PLUY017",0.295833333333333,0.7125
16290,"WI_LVIE022",0.416666666666667,0.416666666666667
16290,"WI_ANCO031",0.183333333333333,0.6
16290,"WI_LXCI009",0.172222222222222,0.772222222222222
16309,"WI_FRZR015",0.416666666666667,0.416666666666667
16309,"WI_LVJM046",0.25,0.666666666666667
16309,"WI_PHUY057",0.166666666666667,0.833333333333333
16482,"WI_FRRW010",0.416666666666667,0.416666666666667
16482,"WI_ANCM051",0.311111111111111,0.727777777777778
16657,"WI_CMMA003",0.416666666666667,0.416666666666667
16657,"WI_ACBR106",0.25,0.666666666666667
16657,"WI_LXCI009",0.194444444444444,0.861111111111111
16669,"WI_PHUY057",0.416666666666667,0.416666666666667
16669,"WI_LVJM046",0.263888888888889,0.680555555555556
16669,"WI_SCIL033",0.180555555555556,0.861111111111111
16850,"WI_PHUY057",0.416666666666667,0.416666666666667
16850,"WI_LVJM046",0.208333333333333,0.625
16850,"WI_SCIL033",0.208333333333333,0.833333333333333
16859,"WI_ACMY002",0.416666666666667,0.416666666666667
16859,"WI_PLFR039",0.175,0.591666666666667
16859,"WI_PDUS037",0.0972222222222222,0.688888888888889
16859,"HC_GEN0025",0.0583333333333333,0.747222222222222
16882,"WI_LXCI018",0.416666666666667,0.416666666666667
16882,"WI_ACBJ002",0.183333333333333,0.6
16882,"WI_PLUY017",0.173611111111111,0.773611111111111
16893,"WI_ACBJ002",0.416666666666667,0.416666666666667
16893,"WI_FRUG005",0.277777777777778,0.694444444444444
16893,"HC_GEN0016",0.116666666666667,0.811111111111111
17031,"WI_PHUY057",0.416666666666667,0.416666666666667
17031,"WI_LVJM046",0.208333333333333,0.625
17031,"WI_SCIL033",0.208333333333333,0.833333333333333
17032,"WI_LVLS007",0.416666666666667,0.416666666666667
17032,"WI_VRPT010",0.25,0.666666666666667
17032,"WI_LXBR099",0.166666666666667,0.833333333333333
17195,"WI_LVIE022",0.416666666666667,0.416666666666667
17195,"WI_PHAR039",0.25,0.666666666666667
17195,"WI_LXCI009",0.2,0.866666666666667
17239,"WI_LXCI018",0.416666666666667,0.416666666666667
17239,"WI_ACPE004",0.226388888888889,0.643055555555556
17239,"WI_PLUY017",0.173611111111111,0.816666666666667
17423,"WI_CMVE017",0.416666666666667,0.416666666666667
17423,"WI_ACBJ002",0.183333333333333,0.6
17423,"WI_FRBR064",0.138888888888889,0.738888888888889
17559,"WI_NTUY050",0.416666666666667,0.416666666666667
17559,"WI_ANCM051",0.25,0.666666666666667
17559,"WI_LXCI009",0.2,0.866666666666667
17601,"WI_FRZM012",0.416666666666667,0.416666666666667
17601,"WI_CMPE006",0.166666666666667,0.583333333333333
17601,"WI_ACLS020",0.125,0.708333333333333
17602,"WI_ACBJ002",0.416666666666667,0.416666666666667
17602,"WI_LVCM012",0.277777777777778,0.694444444444444
17602,"WI_FRZM012",0.0972222222222222,0.791666666666667
17754,"WI_LVLS007",0.416666666666667,0.416666666666667
17754,"WI_VRPT010",0.25,0.666666666666667
17754,"WI_LXBR099",0.166666666666667,0.833333333333333
17920,"WI_NTUY050",0.416666666666667,0.416666666666667
17920,"WI_ACPA004",0.25,0.666666666666667
17920,"WI_LXCI009",0.2,0.866666666666667
17927,"WI_CMUS084",0.416666666666667,0.416666666666667
17927,"WI_FRJM051",0.291666666666667,0.708333333333333
18123,"WI_CMBJ008",0.416666666666667,0.416666666666667
18123,"WI_LVIL004",0.323611111111111,0.740277777777778
18145,"WI_CMMZ006",0.416666666666667,0.416666666666667
18145,"WI_CMPT024",0.277777777777778,0.694444444444444
18145,"HC_GEN0025",0.213888888888889,0.908333333333333
18309,"WI_LVBW492",0.416666666666667,0.416666666666667
18309,"WI_ACTZ004",0.166666666666667,0.583333333333333
18309,"WI_ACBD013",0.125,0.708333333333333
18328,"WI_CMMZ006",0.416666666666667,0.416666666666667
18328,"WI_CMPT024",0.277777777777778,0.694444444444444
18328,"WI_CMPH061",0.122222222222222,0.816666666666667
18463,"WI_LVLS007",0.416666666666667,0.416666666666667
18463,"WI_LVPA014",0.25,0.666666666666667
18463,"WI_CMCU011",0.166666666666667,0.833333333333333
18474,"WI_LVLS007",0.416666666666667,0.416666666666667
18474,"WI_VRPT010",0.25,0.666666666666667
18474,"WI_LXBR099",0.166666666666667,0.833333333333333
18479,"WI_FRZM001",0.416666666666667,0.416666666666667
18479,"WI_ACNE008",0.277777777777778,0.694444444444444
18479,"WI_LVLS007",0.111111111111111,0.805555555555556
18672,"HC_GEN0022",0.416666666666667,0.416666666666667
18672,"WI_PHUY040",0.173611111111111,0.590277777777778
18672,"WI_FRBR051",0.122222222222222,0.7125
18691,"WI_FLCO061",0.416666666666667,0.416666666666667
18691,"HC_GEN0022",0.138888888888889,0.555555555555556
18691,"HC_GEN0025",0.138888888888889,0.694444444444444
18691,"WI_CMMZ006",0.133333333333333,0.827777777777778
18694,"WI_FRUG001",0.416666666666667,0.416666666666667
18694,"HC_GEN0016",0.183333333333333,0.6
18694,"WI_CMKE005",0.138888888888889,0.738888888888889
18700,"WI_FRCM010",0.416666666666667,0.416666666666667
18700,"WI_ACBI015",0.277777777777778,0.694444444444444
18700,"WI_FRCG003",0.213888888888889,0.908333333333333
18859,"WI_FLCO061",0.416666666666667,0.416666666666667
18859,"WI_FRAO009",0.222222222222222,0.638888888888889
18859,"HC_GEN0025",0.144444444444444,0.783333333333333
19002,"WI_LPIN003",0.416666666666667,0.416666666666667
19002,"HC_GEN0018",0.233333333333333,0.65
19002,"WI_ANCR015",0.166666666666667,0.816666666666667
19542,"WI_CMMA003",0.416666666666667,0.416666666666667
19542,"WI_CMYE093",0.277777777777778,0.694444444444444
19542,"HC_GEN0018",0.183333333333333,0.877777777777778
19545,"WI_LVLS007",0.416666666666667,0.416666666666667
19545,"WI_LVPA014",0.25,0.666666666666667
19545,"WI_CMCU011",0.166666666666667,0.833333333333333
19576,"WI_FLCO061",0.416666666666667,0.416666666666667
19576,"HC_GEN0022",0.322222222222222,0.738888888888889
19597,"WI_LXNG008",0.416666666666667,0.416666666666667
19597,"WI_CMKE005",0.2,0.616666666666667
19597,"WI_FRUG001",0.183333333333333,0.8
19935,"WI_FLCO061",0.416666666666667,0.416666666666667
19935,"HC_GEN0022",0.138888888888889,0.555555555555556
19935,"HC_GEN0025",0.138888888888889,0.694444444444444
19935,"WI_NTCL017",0.1375,0.831944444444444
19945,"WI_FRUG001",0.416666666666667,0.416666666666667
19945,"WI_CMKE005",0.138888888888889,0.555555555555556
19945,"WI_LVES010",0.138888888888889,0.694444444444444
19945,"WI_FLCO061",0.122222222222222,0.816666666666667
19950,"WI_FRUG001",0.416666666666667,0.416666666666667
19950,"WI_FLPE011",0.183333333333333,0.6
19950,"WI_CMKE005",0.138888888888889,0.738888888888889
19952,"WI_FRUG001",0.416666666666667,0.416666666666667
19952,"WI_CMKE005",0.166666666666667,0.583333333333333
19952,"WI_LVES010",0.138888888888889,0.722222222222222
20114,"WI_FLCO061",0.416666666666667,0.416666666666667
20114,"HC_GEN0022",0.138888888888889,0.555555555555556
20114,"HC_GEN0025",0.138888888888889,0.694444444444444
20114,"WI_NTCL017",0.1375,0.831944444444444
20456,"WI_CMCO067",0.416666666666667,0.416666666666667
20456,"WI_PHCO063",0.25,0.666666666666667
20456,"WI_CHUS035",0.166666666666667,0.833333333333333
20804,"WI_FRCM010",0.416666666666667,0.416666666666667
20804,"WI_RGAR042",0.15,0.566666666666667
20804,"WI_ARIN007",0.116666666666667,0.683333333333333
20804,"WI_FLYE132",0.116666666666667,0.8
20812,"WI_RGCR020",0.416666666666667,0.416666666666667
20812,"WI_PHUS108",0.25,0.666666666666667
20812,"WI_PHAR041",0.166666666666667,0.833333333333333
21355,"WI_RGCR020",0.416666666666667,0.416666666666667
21355,"WI_PHUS108",0.25,0.666666666666667
21355,"WI_PHAR041",0.166666666666667,0.833333333333333
21359,"WI_CMYE116",0.416666666666667,0.416666666666667
21359,"WI_CHBW328",0.25,0.666666666666667
21359,"WI_SNAR012",0.166666666666667,0.833333333333333
21538,"WI_FRCM010",0.416666666666667,0.416666666666667
21538,"WI_CMPL010",0.25,0.666666666666667
21538,"WI_GLBW209",0.166666666666667,0.833333333333333
21539,"WI_CMYE116",0.416666666666667,0.416666666666667
21539,"WI_CHBW328",0.25,0.666666666666667
21539,"WI_SNAR012",0.166666666666667,0.833333333333333
21885,"WI_ARIN007",0.416666666666667,0.416666666666667
21885,"HC_GEN0007",0.25,0.666666666666667
21885,"WI_LVPK030",0.166666666666667,0.833333333333333
21903,"WI_PLFR039",0.416666666666667,0.416666666666667
21903,"WI_ACBD013",0.25,0.666666666666667
21903,"WI_LVBJ003",0.166666666666667,0.833333333333333
22084,"WI_PLFR039",0.416666666666667,0.416666666666667
22084,"WI_ACBD013",0.25,0.666666666666667
22084,"WI_LVBJ003",0.166666666666667,0.833333333333333
22258,"WI_FRCM010",0.416666666666667,0.416666666666667
22258,"WI_CMPL010",0.25,0.666666666666667
22258,"WI_GLBW209",0.166666666666667,0.833333333333333
22265,"HC_GEN0025",0.416666666666667,0.416666666666667
22265,"WI_GLFR021",0.166666666666667,0.583333333333333
22265,"WI_GLBW592",0.1,0.683333333333333
22265,"WI_PLCM013",0.0972222222222222,0.780555555555556
22269,"WI_ACVE010",0.416666666666667,0.416666666666667
22269,"WI_PDRO011",0.322222222222222,0.738888888888889
22600,"WI_ACZM085",0.416666666666667,0.416666666666667
22600,"WI_LVUY032",0.25,0.666666666666667
22600,"WI_LPCF010",0.166666666666667,0.833333333333333
22795,"WI_FLEC020",0.416666666666667,0.416666666666667
22795,"WI_GLEC019",0.25,0.666666666666667
22795,"WI_SNUY007",0.166666666666667,0.833333333333333
22962,"WI_FLYE132",0.416666666666667,0.416666666666667
22962,"HC_GEN0018",0.25,0.666666666666667
22962,"WI_LXUS056",0.166666666666667,0.833333333333333
22983,"WI_VRNI020",0.416666666666667,0.416666666666667
22983,"WI_CMJM044",0.263888888888889,0.680555555555556
22983,"WI_FLMA016",0.180555555555556,0.861111111111111
23148,"WI_ARIN007",0.416666666666667,0.416666666666667
23148,"HC_GEN0007",0.25,0.666666666666667
23148,"WI_CLBW851",0.166666666666667,0.833333333333333
23331,"WI_LVUS090",0.416666666666667,0.416666666666667
23331,"WI_PLAR020",0.338888888888889,0.755555555555556
23879,"WI_CMUS084",0.416666666666667,0.416666666666667
23879,"WI_PHAR015",0.25,0.666666666666667
23879,"WI_FLYE033",0.166666666666667,0.833333333333333
24048,"WI_ARBW334",0.416666666666667,0.416666666666667
24048,"WI_FLYE193",0.25,0.666666666666667
24048,"WI_GLBW254",0.166666666666667,0.833333333333333
24401,"WI_FLYE132",0.416666666666667,0.416666666666667
24401,"HC_GEN0018",0.25,0.666666666666667
24401,"WI_LXUS056",0.166666666666667,0.833333333333333
24583,"WI_CLPE017",0.416666666666667,0.416666666666667
24583,"WI_VRYE004",0.241666666666667,0.658333333333333
24583,"WI_FLYE193",0.161111111111111,0.819444444444444
24589,"WI_ARBW334",0.416666666666667,0.416666666666667
24589,"WI_FLYE193",0.25,0.666666666666667
24589,"WI_GLBW254",0.166666666666667,0.833333333333333
24591,"WI_PHUS108",0.416666666666667,0.416666666666667
24591,"WI_PLAR020",0.25,0.666666666666667
24591,"WI_ARBW349",0.166666666666667,0.833333333333333
24781,"WI_LVUS022",0.416666666666667,0.416666666666667
24781,"WI_KSAR025",0.25,0.666666666666667
24781,"WI_LVZA016",0.166666666666667,0.833333333333333
25114,"WI_SCBW037",0.416666666666667,0.416666666666667
25114,"WI_GLCU001",0.25,0.666666666666667
25114,"WI_PHZM054",0.166666666666667,0.833333333333333
25116,"WI_ACBD013",0.416666666666667,0.416666666666667
25116,"WI_ANCL009",0.25,0.666666666666667
25116,"WI_LPLY003",0.138888888888889,0.805555555555556
25117,"WI_ANCL009",0.416666666666667,0.416666666666667
25117,"WI_ANCR015",0.355555555555556,0.772222222222222
25142,"WI_VRLY002",0.416666666666667,0.416666666666667
25142,"WI_PHTR013",0.25,0.666666666666667
25142,"WI_GLBW209",0.166666666666667,0.833333333333333
25474,"WI_LVUY032",0.416666666666667,0.416666666666667
25474,"WI_FRBR097",0.341666666666667,0.758333333333333
25492,"WI_PHGT002",0.416666666666667,0.416666666666667
25492,"WI_LVIT035",0.25,0.666666666666667
25492,"WI_VRMA024",0.166666666666667,0.833333333333333
25671,"WI_CMBR104",0.416666666666667,0.416666666666667
25671,"WI_SCMA009",0.275,0.691666666666667
25671,"WI_VRJM028",0.166666666666667,0.858333333333333
25674,"WI_PHGT002",0.416666666666667,0.416666666666667
25674,"WI_LVIT035",0.25,0.666666666666667
25674,"WI_VRMA024",0.166666666666667,0.833333333333333
25676,"WI_PHGT002",0.416666666666667,0.416666666666667
25676,"WI_LVIT035",0.25,0.666666666666667
25676,"WI_VRMA024",0.166666666666667,0.833333333333333
25854,"WI_PHGT002",0.416666666666667,0.416666666666667
25854,"WI_LVIT035",0.25,0.666666666666667
25854,"WI_VRMA024",0.166666666666667,0.833333333333333
26748,"WI_CLBW411",0.416666666666667,0.416666666666667
26748,"WI_PHUY028",0.152777777777778,0.569444444444444
26748,"WI_CLPE017",0.138888888888889,0.708333333333333
26919,"WI_CMYE288",0.416666666666667,0.416666666666667
26919,"WI_CMKE016",0.25,0.666666666666667
26919,"WI_CLBW352",0.166666666666667,0.833333333333333
27105,"WI_PHUY028",0.416666666666667,0.416666666666667
27105,"WI_CLBW790",0.25,0.666666666666667
27105,"WI_CLSD016",0.166666666666667,0.833333333333333
27649,"WI_CLBW411",0.416666666666667,0.416666666666667
27649,"WI_ACBD013",0.152777777777778,0.569444444444444
27649,"WI_CLPE017",0.138888888888889,0.708333333333333
27827,"WI_CLBW411",0.416666666666667,0.416666666666667
27827,"WI_CLPE017",0.138888888888889,0.555555555555556
27827,"WI_LVDK004",0.138888888888889,0.694444444444444
27827,"WI_CHCA019",0.1,0.794444444444445
27829,"WI_ACBD013",0.416666666666667,0.416666666666667
27829,"WI_CHCA019",0.25,0.666666666666667
27829,"WI_FLYE135",0.166666666666667,0.833333333333333
28179,"WI_LVUY031",0.416666666666667,0.416666666666667
28179,"WI_LVIT035",0.25,0.666666666666667
28179,"WI_CMYE288",0.166666666666667,0.833333333333333
28725,"WI_LVUY031",0.416666666666667,0.416666666666667
28725,"WI_LVIT035",0.25,0.666666666666667
28725,"WI_CMYE288",0.166666666666667,0.833333333333333
29089,"WI_PHUY033",0.416666666666667,0.416666666666667
29089,"WI_CLBW186",0.333333333333333,0.75
29256,"WI_ANEC033",0.416666666666667,0.416666666666667
29256,"HC_GEN0018",0.3,0.716666666666667
29617,"WI_PHUY033",0.416666666666667,0.416666666666667
29617,"WI_FLVE019",0.25,0.666666666666667
29617,"WI_LVBW861",0.166666666666667,0.833333333333333
30703,"WI_ACVE011",0.416666666666667,0.416666666666667
30703,"WI_RGAR042",0.25,0.666666666666667
30703,"HC_GEN0016",0.166666666666667,0.833333333333333
5100,"WI_CLDE040",0.416111111111111,0.416111111111111
5100,"HC_GEN0016",0.173888888888889,0.59
5100,"HC_GEN0012",0.152777777777778,0.742777777777778
9849,"WI_CMCO021",0.416,0.416
9849,"WI_CMBR109",0.257142857142857,0.673142857142857
9849,"WI_FRBR044",0.185714285714286,0.858857142857143
31058,"HC_GEN0018",0.41566265060241,0.41566265060241
31058,"WI_LVUY032",0.228915662650602,0.644578313253012
31058,"WI_PHGT002",0.126506024096386,0.771084337349398
928,"WI_LVIT035",0.415555555555556,0.415555555555556
928,"WI_CMRU004",0.343055555555556,0.758611111111111
1115,"WI_SCIL031",0.415555555555556,0.415555555555556
1115,"WI_CMTR042",0.1425,0.558055555555556
1115,"WI_CMRU004",0.1375,0.695555555555556
1115,"WI_FLYE132",0.136388888888889,0.831944444444444
8743,"WI_GLPH028",0.415277777777778,0.415277777777778
8743,"WI_VRCR028",0.223611111111111,0.638888888888889
8743,"WI_FLIT025",0.180555555555556,0.819444444444444
11962,"WI_ANEC004",0.415277777777778,0.415277777777778
11962,"WI_CMWS004",0.166666666666667,0.581944444444444
11962,"WI_FLTH009",0.161111111111111,0.743055555555556
13629,"WI_ACUS038",0.415277777777778,0.415277777777778
13629,"WI_FLTH039",0.180555555555556,0.595833333333333
13629,"WI_NTBR075",0.127777777777778,0.723611111111111
13658,"WI_LVIT035",0.415277777777778,0.415277777777778
13658,"WI_CMBR104",0.223611111111111,0.638888888888889
13658,"WI_ACVE012",0.1375,0.776388888888889
14389,"WI_ACZM085",0.415277777777778,0.415277777777778
14389,"WI_SNBR084",0.234722222222222,0.65
14389,"WI_PLUY008",0.127777777777778,0.777777777777778
14561,"WI_LXCI018",0.415277777777778,0.415277777777778
14561,"WI_LXUG007",0.152777777777778,0.568055555555556
14561,"WI_FLCO061",0.127777777777778,0.695833333333333
14561,"WI_CMCN057",0.0958333333333333,0.791666666666667
15216,"WI_ALKR011",0.415277777777778,0.415277777777778
15216,"WI_FLFJ001",0.233333333333333,0.648611111111111
15216,"WI_CMLS010",0.118055555555556,0.766666666666667
15621,"WI_PLUY017",0.415277777777778,0.415277777777778
15621,"WI_ANEC005",0.225,0.640277777777778
15621,"WI_LXCI018",0.1875,0.827777777777778
17553,"WI_ANPE024",0.415277777777778,0.415277777777778
17553,"WI_LPPL002",0.223611111111111,0.638888888888889
17553,"WI_FLYE199",0.2,0.838888888888889
31602,"HC_GEN0018",0.414205905826018,0.414205905826018
31602,"WI_LPCF010",0.239425379090184,0.653631284916201
31602,"WI_LPIN003",0.191540303272147,0.845171588188348
3634,"WI_FLVE019",0.413888888888889,0.413888888888889
3634,"WI_PHAL035",0.283333333333333,0.697222222222222
3634,"WI_ACBR009",0.125,0.822222222222222
10930,"WI_VRPT010",0.413888888888889,0.413888888888889
10930,"WI_FRID076",0.225,0.638888888888889
10930,"WI_FRCO037",0.15,0.788888888888889
22813,"WI_PHUY065",0.413888888888889,0.413888888888889
22813,"WI_LVCM012",0.252777777777778,0.666666666666667
22813,"WI_KSAR025",0.161111111111111,0.827777777777778
23318,"WI_ACBD013",0.413888888888889,0.413888888888889
23318,"WI_GLBW562",0.233333333333333,0.647222222222222
23318,"WI_LPLY003",0.105555555555556,0.752777777777778
22598,"WI_CLSY005",0.413793103448276,0.413793103448276
22598,"WI_GLBW562",0.217241379310345,0.631034482758621
22598,"WI_LPLY003",0.137931034482759,0.768965517241379
2537,"HC_GEN0016",0.413333333333333,0.413333333333333
2537,"WI_CMCA014",0.217222222222222,0.630555555555556
2537,"WI_ACBR009",0.195,0.825555555555556
925,"WI_PHAL035",0.4125,0.4125
925,"WI_LVIT035",0.251388888888889,0.663888888888889
925,"WI_ACBR009",0.158333333333333,0.822222222222222
1656,"WI_FLYE191",0.4125,0.4125
1656,"WI_CMRU004",0.408888888888889,0.821388888888889
2555,"WI_LVIT035",0.4125,0.4125
2555,"WI_CMCA014",0.22,0.6325
2555,"WI_FLYE191",0.155,0.7875
3268,"WI_ACBR009",0.4125,0.4125
3268,"WI_PHAL035",0.326388888888889,0.738888888888889
5447,"HC_GEN0012",0.4125,0.4125
5447,"WI_FRUG005",0.320833333333333,0.733333333333333
5628,"HC_GEN0012",0.4125,0.4125
5628,"WI_FRUG005",0.320833333333333,0.733333333333333
10564,"WI_FRRW010",0.4125,0.4125
10564,"WI_FRAO008",0.225,0.6375
10564,"WI_FRZR014",0.125,0.7625
11436,"WI_ACUS038",0.4125,0.4125
11436,"WI_FRRW010",0.241666666666667,0.654166666666667
11436,"WI_NTCO045",0.1375,0.791666666666667
11440,"WI_FRBR102",0.4125,0.4125
11440,"WI_LXBW395",0.244444444444444,0.656944444444444
11440,"WI_CMTH046",0.165277777777778,0.822222222222222
12154,"WI_ACUS038",0.4125,0.4125
12154,"WI_FRRW010",0.254166666666667,0.666666666666667
12154,"WI_NTCO045",0.1375,0.804166666666667
12346,"WI_LVDE014",0.4125,0.4125
12346,"WI_ALJM012",0.156944444444444,0.569444444444444
12346,"WI_GLBR095",0.1125,0.681944444444444
12346,"WI_LVCM012",0.1125,0.794444444444444
12537,"WI_ALID007",0.4125,0.4125
12537,"WI_LVDE014",0.15,0.5625
12537,"WI_ACPE008",0.1125,0.675
12537,"WI_ALJM012",0.1125,0.7875
12704,"WI_LVDE014",0.4125,0.4125
12704,"WI_ALJM012",0.1125,0.525
12704,"WI_GLBR095",0.1125,0.6375
12704,"WI_LVCM012",0.1125,0.75
12888,"WI_NTBR008",0.4125,0.4125
12888,"WI_GLCF032",0.225,0.6375
12888,"WI_ACCO051",0.1125,0.75
13250,"WI_PTMY007",0.4125,0.4125
13250,"WI_ACBR033",0.1125,0.525
13250,"WI_ALID015",0.1125,0.6375
13250,"WI_FLBR002",0.1125,0.75
13277,"WI_FLTH039",0.4125,0.4125
13277,"WI_GLBW562",0.366666666666667,0.779166666666667
13433,"WI_PTMY007",0.4125,0.4125
13433,"WI_ACBR033",0.1125,0.525
13433,"WI_ALID015",0.1125,0.6375
13433,"WI_FLBR002",0.1125,0.75
13612,"WI_PTMY007",0.4125,0.4125
13612,"WI_ACBR033",0.1125,0.525
13612,"WI_ALID015",0.1125,0.6375
13612,"WI_FLBR002",0.1125,0.75
13657,"WI_ACVE012",0.4125,0.4125
13657,"WI_FRBR092",0.320833333333333,0.733333333333333
13765,"WI_LPCF010",0.4125,0.4125
13765,"WI_CMMX017",0.366666666666667,0.779166666666667
