"ICRISAT_ac","Table_name","Mission_co","Collectors","Alternate_","Local_name","Species_nu","Cultivar_n","Biological","Donor_coop","Donor_coun","Date_recei","Date_of_co","Source_cou","Province","Location","Latitude","Longitude","Elevation","Genus","Species","Sauthor","Subsp","UID","IS_UNIQUE","TEST_TRAIN","GS1_P","GS1_T","GS1_N","GS1_X","GS2_P","GS2_T","GS2_N","GS2_X","GS3_P","GS3_T","GS3_N","GS3_X","GS4_P","GS4_T","GS4_N","GS4_X","GS5_P","GS5_T","GS5_N","GS5_X","GS6_P","GS6_T","GS6_N","GS6_X","GS7_P","GS7_T","GS7_N","GS7_X","GS8_P","GS8_T","GS8_N","GS8_X","GS9_P","GS9_T","GS9_N","GS9_X","GS10_P","GS10_T","GS10_N","GS10_X","GS11_P","GS11_T","GS11_N","GS11_X","GS12_P","GS12_T","GS12_N","GS12_X","MEAN_P","MODE_P","MAX_P","MIN_P","MEAN_T","MODE_T","MAX_T","MIN_T","MEAN_N","MODE_N","MAX_N","MIN_N","MEAN_X","MODE_X","MAX_X","MIN_X"
31570,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IZ 118","Rutendere",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","BDI","","Kayanza colline",-2.91,29.610001,0,"Sorghum","bicolor","(L.) Moench","bicolor",78,TRUE,"TEST",857,177,129.833333333333,228.5,728,176,126.833333333333,229.333333333333,605,176.666666666667,125.5,232.166666666667,501,178.166666666667,125.333333333333,235.166666666667,399,179.333333333333,125,238.166666666667,435,180,125,239.666666666667,573,181.333333333333,127.333333333333,240,702,182.333333333333,130.333333333333,239.166666666667,825,181.666666666667,131.666666666667,236.333333333333,929,180.166666666667,131.833333333333,233.333333333333,1031,179,132.166666666667,230.333333333333,995,178.333333333333,132.166666666667,228.833333333333,715,792.440448990504,1031,399,179.166666666667,179.179060676974,182.333333333333,176,128.583333333333,131.345532485381,132.166666666667,125,234.25,230.459893355310,240,228.5
25482,"ICRISATSOSORGHUM","ICRISAT-MISN-093","PB 18","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/19/1983","06/24/1982","BDI","Muyinga","Muyinga",-2.85,30.33,1500,"Sorghum","bicolor","(L.) Moench","bicolor",79,TRUE,"TRAIN",683,185.333333333333,128.833333333333,235,561,185.166666666667,126.5,237.166666666667,456,187,126,241.333333333333,368,189.5,126.5,245.666666666667,269,191,125.833333333333,248.833333333333,320,190.333333333333,124.333333333333,249,444,190.333333333333,126.166666666667,247.5,566,190.5,128.5,245.333333333333,671,188.666666666667,129,241.166666666667,759,186.166666666667,128.5,236.833333333333,858,184.666666666667,129.166666666667,233.666666666667,807,185.333333333333,130.666666666667,233.5,563.5,629.750670656719,858,269,187.833333333333,185.593976551854,191,184.666666666667,127.5,128.726669704582,130.666666666667,124.333333333333,241.25,236.222739231562,249,233.5
25484,"ICRISATSOSORGHUM","ICRISAT-MISN-093","PB 20","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/19/1983","06/24/1982","BDI","Muyinga","Muyinga",-2.85,30.32,1520,"Sorghum","bicolor","(L.) Moench","bicolor",81,TRUE,"TRAIN",683,185.333333333333,128.833333333333,235,561,185.166666666667,126.5,237.166666666667,456,187,126,241.333333333333,368,189.5,126.5,245.666666666667,269,191,125.833333333333,248.833333333333,320,190.333333333333,124.333333333333,249,444,190.333333333333,126.166666666667,247.5,566,190.5,128.5,245.333333333333,671,188.666666666667,129,241.166666666667,759,186.166666666667,128.5,236.833333333333,858,184.666666666667,129.166666666667,233.666666666667,807,185.333333333333,130.666666666667,233.5,563.5,629.750670656719,858,269,187.833333333333,185.593976551854,191,184.666666666667,127.5,128.726669704582,130.666666666667,124.333333333333,241.25,236.222739231562,249,233.5
25487,"ICRISATSOSORGHUM","ICRISAT-MISN-093","PB 24","SVR 8 S. vulgare","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/19/1983","06/24/1982","BDI","Muyinga","Rugoto",-2.83,30.35,1350,"Sorghum","bicolor","(L.) Moench","bicolor",85,TRUE,"TRAIN",573,196.333333333333,145,251.833333333333,479,196.166666666667,142.5,253.833333333333,390,197.666666666667,141.833333333333,257.666666666667,311,199.833333333333,142,261.666666666667,237,200.833333333333,141.333333333333,264.166666666667,279,200.166666666667,140,264.166666666667,380,200.333333333333,141.666666666667,262.666666666667,474,200.5,144.166666666667,260.666666666667,563,199,144.833333333333,256.833333333333,642,196.833333333333,144.666666666667,252.833333333333,716,195.833333333333,145.333333333333,250.333333333333,674,196.5,146.666666666667,250.333333333333,476.5,446.040711812003,716,237,198.333333333333,196.556753753696,200.833333333333,195.833333333333,143.333333333333,141.885811750591,146.666666666667,140,257.25,252.679353961743,264.166666666667,250.333333333333
31534,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IZ 17","Agashari",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","BDI","Cibitoke","Rugombo",-2.79,29.08,0,"Sorghum","bicolor","(L.) Moench","bicolor",86,TRUE,"TRAIN",645,222.333333333333,165.666666666667,277.666666666667,535,221.666666666667,162.833333333333,279.166666666667,443,222.5,161,282.5,363,223.833333333333,160,286,306,224.5,159,288.5,319,224.5,158,289.5,417,225.166666666667,159.333333333333,289.333333333333,527,225.833333333333,162.166666666667,287.833333333333,619,225,164,284.5,699,223.666666666667,165,281,756,223,166,278.5,743,223,167,277.5,531,641.564128172143,756,306,223.75,224.266500354556,225.833333333333,221.666666666667,162.5,164.751562086293,167,158,283.5,279.396195954875,289.5,277.5
31530,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IZ 11","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","BDI","Kirundo","Kayanga; Vumbi-Bukuba",-2.75,30.129999,0,"Sorghum","bicolor","(L.) Moench","bicolor",89,TRUE,"TRAIN",633,196.333333333333,143.333333333333,249.5,544,196.166666666667,141,251.5,463,197.666666666667,140.166666666667,255.333333333333,381,199.333333333333,139.666666666667,259,311,200.333333333333,139,261.5,344,200,137.833333333333,262,443,200.333333333333,139.5,260.833333333333,532,200.5,141.833333333333,258.833333333333,613,199,142.666666666667,255,695,197.333333333333,143.166666666667,251.333333333333,765,196.333333333333,143.833333333333,248.833333333333,732,196.666666666667,145,248.333333333333,538,538.935561023774,765,311,198.333333333333,196.743055558901,200.5,196.166666666667,141.416666666667,139.987052016162,145,137.833333333333,255.166666666667,250.69735500183,262,248.333333333333
25479,"ICRISATSOSORGHUM","ICRISAT-MISN-093","PB 14","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/19/1983","06/23/1982","BDI","Muyinga","Kirondo 14SE",-2.72,30.09,1390,"Sorghum","bicolor","(L.) Moench","bicolor",90,TRUE,"TRAIN",633,196.333333333333,143.333333333333,249.5,544,196.166666666667,141,251.5,463,197.666666666667,140.166666666667,255.333333333333,381,199.333333333333,139.666666666667,259,311,200.333333333333,139,261.5,344,200,137.833333333333,262,443,200.333333333333,139.5,260.833333333333,532,200.5,141.833333333333,258.833333333333,613,199,142.666666666667,255,695,197.333333333333,143.166666666667,251.333333333333,765,196.333333333333,143.833333333333,248.833333333333,732,196.666666666667,145,248.333333333333,538,538.935561023774,765,311,198.333333333333,196.743055558901,200.5,196.166666666667,141.416666666667,139.987052016162,145,137.833333333333,255.166666666667,250.69735500183,262,248.333333333333
31537,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IZ 26","Inkonge",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","BDI","Kirundo","Kabonga; Busoni",-2.51,30.290001,0,"Sorghum","bicolor","(L.) Moench","bicolor",98,TRUE,"TRAIN",592,195.666666666667,141,247.166666666667,506,195.5,138.833333333333,248.833333333333,425,197,138.5,252.166666666667,354,198.666666666667,138.5,255.666666666667,287,199.333333333333,137.833333333333,258,316,198.666666666667,136.5,258.166666666667,406,199,138.166666666667,257,492,199.166666666667,140.333333333333,255.333333333333,573,197.666666666667,140.666666666667,252,644,196,140.666666666667,248.5,711,195.333333333333,141.333333333333,246.166666666667,682,196,142.666666666667,246,499,449.016211829513,711,287,197.333333333333,195.865250582473,199.333333333333,195.333333333333,139.583333333333,140.665036852794,142.666666666667,136.5,252.083333333333,248.022306717265,258.166666666667,246
31562,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IZ 96","Nampigwe",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","BDI","","Burara",-2.5,30.23,0,"Sorghum","bicolor","(L.) Moench","bicolor",100,TRUE,"TRAIN",592,195.666666666667,141,247.166666666667,506,195.5,138.833333333333,248.833333333333,425,197,138.5,252.166666666667,354,198.666666666667,138.5,255.666666666667,287,199.333333333333,137.833333333333,258,316,198.666666666667,136.5,258.166666666667,406,199,138.166666666667,257,492,199.166666666667,140.333333333333,255.333333333333,573,197.666666666667,140.666666666667,252,644,196,140.666666666667,248.5,711,195.333333333333,141.333333333333,246.166666666667,682,196,142.666666666667,246,499,449.016211829513,711,287,197.333333333333,195.865250582473,199.333333333333,195.333333333333,139.583333333333,140.665036852794,142.666666666667,136.5,252.083333333333,248.022306717265,258.166666666667,246
31565,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IZ 101","Gatwe",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","BDI","Kirundo","Nyakisozi",-2.46,30.299999,0,"Sorghum","bicolor","(L.) Moench","bicolor",102,TRUE,"TEST",541,209.666666666667,154.833333333333,263.5,460,209.166666666667,152.333333333333,264.666666666667,383,210.166666666667,151.5,267.333333333333,317,211.333333333333,151.166666666667,270.333333333333,263,211.666666666667,150.333333333333,272,295,210.833333333333,149,272,369,211.333333333333,150.833333333333,271.166666666667,450,211.833333333333,153.333333333333,270,527,210.833333333333,154.166666666667,267.333333333333,593,209.666666666667,154.5,264.333333333333,647,209.333333333333,155.333333333333,262.666666666667,615,210.166666666667,156.666666666667,262.666666666667,455,374.581937576139,647,263,210.5,209.800435455329,211.833333333333,209.166666666667,152.833333333333,154.226252136077,156.666666666667,149,267.333333333333,264.085789514492,272,262.666666666667
31566,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IZ 107","Rubonbongor",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","BDI","","Kiri Colline",-2.37,30.5,0,"Sorghum","bicolor","(L.) Moench","bicolor",103,TRUE,"TRAIN",516,209.166666666667,155.333333333333,262.833333333333,438,208.666666666667,153,264,358,209.5,152,266.333333333333,287,210.833333333333,151.833333333333,269.166666666667,227,211.166666666667,151,270.833333333333,272,210.166666666667,149.666666666667,270.333333333333,353,210.5,151.666666666667,269.166666666667,431,211,154,268,511,210.166666666667,155,265.666666666667,582,208.833333333333,155.166666666667,262.833333333333,642,208.5,156,261.166666666667,597,209.5,157.333333333333,261.666666666667,434.5,484.502667069105,642,227,209.833333333333,209.187730820684,211.166666666667,208.5,153.5,152.079118157609,157.333333333333,149.666666666667,266,263.133888948799,270.833333333333,261.166666666667
31558,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","IZ 92","Mbonouamatama",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","BDI","","Sasa",-2.35,29.98,0,"Sorghum","bicolor","(L.) Moench","bicolor",107,TRUE,"TRAIN",635,208,155.333333333333,264.166666666667,544,207.666666666667,153.166666666667,265.5,461,208.666666666667,152.333333333333,268.166666666667,399,209.5,151.666666666667,270.833333333333,338,209.833333333333,150.666666666667,272.5,356,209.333333333333,149.5,272.666666666667,449,209.666666666667,151,271.833333333333,540,210,153.166666666667,270.5,623,209,154,267.833333333333,685,208.166666666667,154.666666666667,265.166666666667,746,207.833333333333,155.666666666667,263.5,728,208.333333333333,156.833333333333,263.333333333333,542,455.375630158899,746,338,208.833333333333,208.145677845300,210,207.666666666667,153.166666666667,153.181008053218,156.833333333333,149.5,268,264.876724044838,272.666666666667,263.333333333333
25521,"ICRISATSOSORGHUM","ICRISAT-MISN-093","PK 95","","",3573,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/19/1983","06/26/1982","BDI","Bubanza","Shari; Mugerero 32N",-3.25,29.4,1100,"Sorghum","bicolor","(L.) Moench","bicolor",112,TRUE,"TRAIN",618,250,201.333333333333,300.666666666667,515,249.333333333333,198.166666666667,302,411,249.833333333333,196.166666666667,304.833333333333,299,251.666666666667,195.833333333333,308.833333333333,227,253,195.5,311.5,271,253,195.333333333333,311.5,390,253.666666666667,197.5,310.5,493,254.333333333333,200.666666666667,309.166666666667,597,253.833333333333,202.666666666667,306.333333333333,709,252,203,302.333333333333,781,250.666666666667,203.333333333333,299.666666666667,737,250.666666666667,203.5,299.666666666667,504,505.147038708072,781,227,251.833333333333,250.487027965701,254.333333333333,249.333333333333,199.416666666667,196.411530312875,203.5,195.333333333333,305.583333333333,301.532311782572,311.5,299.666666666667
26566,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4322","Dobi boure",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Atlantique","Kouande; Ouidah",6.4,2.06,0,"Sorghum","bicolor","(L.) Moench","bicolor",113,TRUE,"TRAIN",675,280.666666666667,241.5,319.5,775,277.333333333333,240.333333333333,314,776,271.833333333333,236.666666666667,306.5,796,267.166666666667,233.333333333333,300.666666666667,803,264,230.666666666667,297.166666666667,665,263.666666666667,229.833333333333,297.166666666667,414,265.833333333333,230.166666666667,301.333333333333,314,269.166666666667,231.333333333333,306.833333333333,313,274.666666666667,235,314.333333333333,293,279.333333333333,238.333333333333,320.166666666667,286,282.5,241,323.666666666667,424,282.833333333333,241.833333333333,323.666666666667,544.5,339.013490508338,803,286,273.25,267.157297931386,282.833333333333,263.666666666667,235.833333333333,231.613022342793,241.833333333333,229.833333333333,310.416666666667,302.199986893747,323.666666666667,297.166666666667
26419,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 3985","Baba foun foun",3562,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Mono","Dogbo Hahome; Dogbo-Tota",6.8,1.73,0,"Sorghum","bicolor","(L.) Moench","bicolor",114,TRUE,"TRAIN",571,281.666666666667,231.166666666667,331.666666666667,663,277.833333333333,230.5,324.5,691,271.666666666667,227.5,315.166666666667,724,267.166666666667,225,308.5,724,264.5,222.833333333333,305.333333333333,586,264.666666666667,221.833333333333,306.666666666667,453,266.5,221.666666666667,310.666666666667,361,270.333333333333,222.333333333333,317.833333333333,333,276.5,225.333333333333,327.166666666667,300,281,227.833333333333,333.833333333333,300,283.666666666667,230,337,438,283.5,231,335.666666666667,512,366.312451635988,724,300,274.083333333333,267.546968948994,283.666666666667,264.5,226.416666666667,229.67024834955,231.166666666667,221.666666666667,321.166666666667,310.989214580613,337,305.333333333333
26437,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4014","Dobi",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Mono","Tchi-kada; Lalo",6.8,2.03,0,"Sorghum","bicolor","(L.) Moench","bicolor",116,TRUE,"TRAIN",576,277.833333333333,230.833333333333,325.166666666667,660,274,229.5,318.166666666667,682,267.833333333333,226,309.166666666667,717,263,223,302.5,742,260,220.5,299.166666666667,633,260,219.666666666667,300.333333333333,474,262,219.833333333333,304.166666666667,390,265.833333333333,221.166666666667,311.166666666667,368,272,224.666666666667,320.166666666667,333,276.833333333333,227.666666666667,326.833333333333,308,279.833333333333,230.166666666667,330.166666666667,417,279.833333333333,231,329,525,386.893133471086,742,308,269.916666666667,263.236769759708,279.833333333333,260,225.333333333333,221.396719745586,231,219.666666666667,314.666666666667,324.630470730032,330.166666666667,299.166666666667
26413,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 3975","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Zou","Zinkame; Djidja",7.3,1.91,0,"Sorghum","bicolor","(L.) Moench","bicolor",117,TRUE,"TEST",532,283,228.166666666667,337.333333333333,666,278.666666666667,227.166666666667,329.333333333333,748,271.666666666667,223.833333333333,318.833333333333,811,266.333333333333,221.166666666667,310.833333333333,794,263.666666666667,219,307.833333333333,678,264,217.5,310.166666666667,532,265.166666666667,217.166666666667,313,398,269.5,218.166666666667,321,316,276.5,221.5,331.5,253,281.833333333333,224.166666666667,339.5,270,284.5,226.333333333333,342.5,386,284.166666666667,227.833333333333,340.166666666667,532,366.673042774981,811,253,274.083333333333,266.706880590340,284.5,263.666666666667,222.666666666667,219.272828521464,228.166666666667,217.166666666667,325.166666666667,313.711379503236,342.5,307.833333333333
26601,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 4479","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Zou","Agouna; Djidja",7.56,1.7,0,"Sorghum","bicolor","(L.) Moench","bicolor",119,TRUE,"TRAIN",462,278.666666666667,222.166666666667,336.666666666667,621,274.833333333333,222.333333333333,328.833333333333,745,268.166666666667,219.833333333333,317.833333333333,817,262.833333333333,217.333333333333,309.5,807,260,214.666666666667,306.333333333333,691,260.333333333333,212.833333333333,308.666666666667,565,261.333333333333,212,311.5,406,265.166666666667,211.833333333333,319.333333333333,282,271.833333333333,214.333333333333,330.333333333333,210,277.166666666667,216.833333333333,338.666666666667,220,280,219.5,341.833333333333,336,279.666666666667,221.333333333333,339.5,513.5,688.5341176413,817,210,270,262.921107555179,280,260,217.083333333333,220.221392348762,222.333333333333,211.833333333333,324.083333333333,312.341373497626,341.833333333333,306.333333333333
26416,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","SG 3981","",3568,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0288","FRA","10/31/1983","","BEN","Zou","Paouignan; Dassa",7.66,2.18,0,"Sorghum","bicolor","(L.) Moench","bicolor",120,TRUE,"TRAIN",506,284.5,226.666666666667,342.833333333333,673,280.166666666667,226.5,334.166666666667,791,273,223.333333333333,322.666666666667,898,267.166666666667,220.333333333333,313.833333333333,890,264.333333333333,217.5,310.666666666667,771,264.666666666667,215.833333333333,313.166666666667,622,266.166666666667,215.666666666667,316.166666666667,455,270.5,215.833333333333,324.833333333333,337,277.666666666667,219,336.333333333333,230,283.5,222,345.166666666667,238,286.333333333333,224.833333333333,348.333333333333,357,286,226.5,345.833333333333,564,384.255696586831,898,230,275.333333333333,283.093093943478,286.333333333333,264.333333333333,221.166666666667,224.922493209088,226.666666666667,215.666666666667,329.5,317.029472200986,348.333333333333,310.666666666667
