ID VARIABLE	VARIABLE	ID ESTACION	ESTACION
0068&sid	Temp Aire 2 m	0021215180&sid	BATALLON ROOKE
0069&sid	Temp Max Aire 2 m	0021215180&sid	BATALLON ROOKE
0070&sid	Temp Min Aire 2 m	0021215180&sid	BATALLON ROOKE
0103&sid	Velocidad Viento (10 min)	0021215180&sid	BATALLON ROOKE
0104&sid	Direccion Viento (10min)	0021215180&sid	BATALLON ROOKE
0105&sid	Vel Viento Max (1h)	0021215180&sid	BATALLON ROOKE
0107&sid	Dir Vel Max (1h)	0021215180&sid	BATALLON ROOKE
0108&sid	Temp Virtual (1h)	0021215180&sid	BATALLON ROOKE
0109&sid	Temp Max Virtual	0021215180&sid	BATALLON ROOKE
0110&sid	Temp Min Virtual	0021215180&sid	BATALLON ROOKE
0239&sid	Radiacion Global	0021215180&sid	BATALLON ROOKE
0240&sid	Precipitacion	0021215180&sid	BATALLON ROOKE
0255&sid	Presi髇 Atmosferica (1h)	0021215180&sid	BATALLON ROOKE
0310&sid	Precipitacion Acumulada Diaria	0021215180&sid	BATALLON ROOKE
9000&sid	Voltaje Acumulador	0021215180&sid	BATALLON ROOKE
0027&sid	Humedad aire 2 m	0021215190&sid	CAJAMARCA
0068&sid	Temp Aire 2 m	0021215190&sid	CAJAMARCA
0069&sid	Temp Max Aire 2 m	0021215190&sid	CAJAMARCA
0070&sid	Temp Min Aire 2 m	0021215190&sid	CAJAMARCA
0103&sid	Velocidad Viento (10 min)	0021215190&sid	CAJAMARCA
0104&sid	Direccion Viento (10min)	0021215190&sid	CAJAMARCA
0105&sid	Vel Viento Max (1h)	0021215190&sid	CAJAMARCA
0107&sid	Dir Vel Max (1h)	0021215190&sid	CAJAMARCA
0108&sid	Temp Virtual (1h)	0021215190&sid	CAJAMARCA
0109&sid	Temp Max Virtual	0021215190&sid	CAJAMARCA
0110&sid	Temp Min Virtual	0021215190&sid	CAJAMARCA
0239&sid	Radiacion Global	0021215190&sid	CAJAMARCA
0240&sid	Precipitacion	0021215190&sid	CAJAMARCA
0245&sid	Humedad Suelo Largo	0021215190&sid	CAJAMARCA
0246&sid	Humedad Suelo Corto	0021215190&sid	CAJAMARCA
0310&sid	Precipitacion Acumulada Diaria	0021215190&sid	CAJAMARCA
9000&sid	Voltaje Acumulador	0021215190&sid	CAJAMARCA
0230&sid	Nivel Instantaneo	0021217180&sid	MONTEZUMA
0231&sid	Nivel Maximo	0021217180&sid	MONTEZUMA
0232&sid	Nivel Minimo	0021217180&sid	MONTEZUMA
0240&sid	Precipitacion	0021217180&sid	MONTEZUMA
9000&sid	Voltaje Acumulador	0021217180&sid	MONTEZUMA
0027&sid	Humedad aire 2 m	0021235030&sid	UNIV DE CUNDINAMARCA
0068&sid	Temp Aire 2 m	0021235030&sid	UNIV DE CUNDINAMARCA
0069&sid	Temp Max Aire 2 m	0021235030&sid	UNIV DE CUNDINAMARCA
0070&sid	Temp Min Aire 2 m	0021235030&sid	UNIV DE CUNDINAMARCA
0103&sid	Velocidad Viento (10 min)	0021235030&sid	UNIV DE CUNDINAMARCA
0104&sid	Direccion Viento (10min)	0021235030&sid	UNIV DE CUNDINAMARCA
0105&sid	Vel Viento Max (1h)	0021235030&sid	UNIV DE CUNDINAMARCA
0107&sid	Dir Vel Max (1h)	0021235030&sid	UNIV DE CUNDINAMARCA
0108&sid	Temp Virtual (1h)	0021235030&sid	UNIV DE CUNDINAMARCA
0109&sid	Temp Max Virtual	0021235030&sid	UNIV DE CUNDINAMARCA
0110&sid	Temp Min Virtual	0021235030&sid	UNIV DE CUNDINAMARCA
0239&sid	Radiacion Global	0021235030&sid	UNIV DE CUNDINAMARCA
0240&sid	Precipitacion	0021235030&sid	UNIV DE CUNDINAMARCA
0255&sid	Presi髇 Atmosferica (1h)	0021235030&sid	UNIV DE CUNDINAMARCA
0310&sid	Precipitacion Acumulada Diaria	0021235030&sid	UNIV DE CUNDINAMARCA
9000&sid	voltaje acumulador	0021235030&sid	UNIV DE CUNDINAMARCA
0230&sid	Nivel Instantaneo	0021237010&sid	NARI袿
0231&sid	Nivel Maximo	0021237010&sid	NARI袿
0232&sid	Nivel Minimo	0021237010&sid	NARI袿
0240&sid	precipitacion	0021237010&sid	NARI袿
0310&sid	Precipitacion Acumulada Diaria	0021237010&sid	NARI袿
9000&sid	voltaje acumulador	0021237010&sid	NARI袿
9500&sid	Error 500 General	0021237010&sid	NARI袿
9501&sid	Error 501 SAT HDR	0021237010&sid	NARI袿
9502&sid	Error 502 LogoSens error counters	0021237010&sid	NARI袿
9503&sid	SAT HDR Firmware version	0021237010&sid	NARI袿
0230&sid	Nivel Instantaneo	0021237020&sid	ARRANCAPLUMAS
0231&sid	Nivel Maximo	0021237020&sid	ARRANCAPLUMAS
0232&sid	Nivel Minimo	0021237020&sid	ARRANCAPLUMAS
0240&sid	Precipitacion	0021237020&sid	ARRANCAPLUMAS
0310&sid	Precipitacion Acumulada Diaria	0021237020&sid	ARRANCAPLUMAS
9000&sid	Voltaje Acumulador	0021237020&sid	ARRANCAPLUMAS
0027&sid	Humedad aire 2 m	0021255160&sid	HDA PAJONALES
0030&sid	Humedad Aire 10 cm	0021255160&sid	HDA PAJONALES
0068&sid	Temp Aire 2 m	0021255160&sid	HDA PAJONALES
0069&sid	Temp Max Aire 2 m	0021255160&sid	HDA PAJONALES
0070&sid	Temp Min Aire 2 m	0021255160&sid	HDA PAJONALES
0075&sid	Temp Aire 10 cm	0021255160&sid	HDA PAJONALES
0076&sid	Temp Max Aire 10 cm	0021255160&sid	HDA PAJONALES
0077&sid	Temp Min Aire 10 cm	0021255160&sid	HDA PAJONALES
0103&sid	Velocidad Viento (10 min)	0021255160&sid	HDA PAJONALES
0104&sid	Direccion Viento (10min)	0021255160&sid	HDA PAJONALES
0105&sid	Vel Viento Max (1h)	0021255160&sid	HDA PAJONALES
0107&sid	Dir Vel Max (1h)	0021255160&sid	HDA PAJONALES
0108&sid	Temp Virtual (1h)	0021255160&sid	HDA PAJONALES
0109&sid	Temp Max Virtual	0021255160&sid	HDA PAJONALES
0110&sid	Temp Min Virtual	0021255160&sid	HDA PAJONALES
0237&sid	Radiacion Visible	0021255160&sid	HDA PAJONALES
0239&sid	Radiacion Global	0021255160&sid	HDA PAJONALES
0240&sid	Precipitacion	0021255160&sid	HDA PAJONALES
0260&sid	Evaporaci髇	0021255160&sid	HDA PAJONALES
0263&sid	Humedad Suelo 20 cm	0021255160&sid	HDA PAJONALES
0264&sid	Temp Suelo 20 cm	0021255160&sid	HDA PAJONALES
0310&sid	Precipitacion Acumulada Diaria	0021255160&sid	HDA PAJONALES
9000&sid	voltaje acumulador	0021255160&sid	HDA PAJONALES
0027&sid	Humedad aire 2 m	0021255170&sid	MURILLO
0068&sid	Temp Aire 2 m	0021255170&sid	MURILLO
0069&sid	Temp Max Aire 2 m	0021255170&sid	MURILLO
0070&sid	Temp Min Aire 2 m	0021255170&sid	MURILLO
0103&sid	Velocidad Viento (10 min)	0021255170&sid	MURILLO
0104&sid	Direccion Viento (10min)	0021255170&sid	MURILLO
0105&sid	Vel Viento Max (1h)	0021255170&sid	MURILLO
0107&sid	Dir Vel Max (1h)	0021255170&sid	MURILLO
0108&sid	Temp Virtual (1h)	0021255170&sid	MURILLO
0109&sid	Temp Max Virtual	0021255170&sid	MURILLO
0110&sid	Temp Min Virtual	0021255170&sid	MURILLO
0239&sid	Radiacion Global	0021255170&sid	MURILLO
0240&sid	Precipitacion	0021255170&sid	MURILLO
0245&sid	Humedad Suelo 50 cm	0021255170&sid	MURILLO
0246&sid	Humedad Suelo 1 m	0021255170&sid	MURILLO
0310&sid	Precipitacion Acumulada Diaria	0021255170&sid	MURILLO
9000&sid	voltaje acumulador	0021255170&sid	MURILLO
0230&sid	Nivel Instantaneo	0021257120&sid	PTE GATO NEGRO
0231&sid	Nivel Maximo	0021257120&sid	PTE GATO NEGRO
0232&sid	Nivel Minimo	0021257120&sid	PTE GATO NEGRO
0240&sid	Precipitacion (Falla Tecnica - Retirado)	0021257120&sid	PTE GATO NEGRO
0310&sid	Precipitacion Acumulada Diaria	0021257120&sid	PTE GATO NEGRO
9000&sid	voltaje acumulador	0021257120&sid	PTE GATO NEGRO
0027&sid	Hum aire 2m	0022025040&sid	EL DIABLO
0068&sid	Temp Aire 2 m	0022025040&sid	EL DIABLO
0069&sid	T Max Aire 2 m	0022025040&sid	EL DIABLO
0070&sid	T Min Aire 2m	0022025040&sid	EL DIABLO
0103&sid	Velocidad Viento (10 min)	0022025040&sid	EL DIABLO
0104&sid	Direccion Viento (10min)	0022025040&sid	EL DIABLO
0105&sid	Vel Viento Max (1h)	0022025040&sid	EL DIABLO
0107&sid	Dir Vel Max (1h)	0022025040&sid	EL DIABLO
0108&sid	Temp Virtual (1h)	0022025040&sid	EL DIABLO
0109&sid	T Max Virtual	0022025040&sid	EL DIABLO
0110&sid	T Min Virtual	0022025040&sid	EL DIABLO
0238&sid	Radiaci髇 UVB	0022025040&sid	EL DIABLO
0239&sid	Radiacion Global	0022025040&sid	EL DIABLO
0241&sid	Temp Suelo 10cm	0022025040&sid	EL DIABLO
0255&sid	Presi髇 Atm (1h)	0022025040&sid	EL DIABLO
0280&sid	Precipitacion S髄ida	0022025040&sid	EL DIABLO
0310&sid	Precipitacion Acumulada Diaria	0022025040&sid	EL DIABLO
9000&sid	voltaje acumulador	0022025040&sid	EL DIABLO
0230&sid	Nivel Instantaneo	0022057010&sid	PIEDRAS DE COBRE
0231&sid	Nivel Maximo	0022057010&sid	PIEDRAS DE COBRE
0232&sid	Nivel Minimo	0022057010&sid	PIEDRAS DE COBRE
0240&sid	Precipitacion	0022057010&sid	PIEDRAS DE COBRE
0310&sid	Precipitacion Acumulada Diaria	0022057010&sid	PIEDRAS DE COBRE
9000&sid	voltaje acumulador	0022057010&sid	PIEDRAS DE COBRE
0027&sid	Humedad aire 2 m	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0068&sid	Temp Aire 2 m	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0069&sid	Temp Max Aire 2 m	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0070&sid	Temp Min Aire 2 m	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0103&sid	Velocidad Viento (10 min)	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0104&sid	Direccion Viento (10min)	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0105&sid	Vel Viento Max (1h)	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0107&sid	Dir Vel Max (1h)	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0108&sid	Temp Virtual (1h)	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0109&sid	Temp Max Virtual	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0110&sid	Temp Min Virtual	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0240&sid	Precipitacion	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0241&sid	Temp Suelo 10 cm	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0242&sid	Temp Suelo 30 cm	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0243&sid	Temp Suelo 50 cm	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0245&sid	Humedad Suelo 10 cm	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0246&sid	Humedad Suelo 30 cm	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0247&sid	Humedad Suelo 50 cm	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0255&sid	Presi髇 Atmosferica (1h)	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
9000&sid	voltaje acumulador	0022075050&sid	PMO DE YERBABUENA LAS HERMOSAS
0027&sid	Humedad aire 2 m	0023035030&sid	BASE PALANQUERO
0068&sid	Temp Aire 2 m	0023035030&sid	BASE PALANQUERO
0069&sid	Temp Max Aire 2 m	0023035030&sid	BASE PALANQUERO
0070&sid	Temp Min Aire 2 m	0023035030&sid	BASE PALANQUERO
0103&sid	Velocidad Viento (10 min)	0023035030&sid	BASE PALANQUERO
0104&sid	Direccion Viento (10min)	0023035030&sid	BASE PALANQUERO
0105&sid	Vel Viento Max (1h)	0023035030&sid	BASE PALANQUERO
0107&sid	Dir Vel Max (1h)	0023035030&sid	BASE PALANQUERO
0239&sid	Radiacion Global	0023035030&sid	BASE PALANQUERO
0240&sid	Precipitacion	0023035030&sid	BASE PALANQUERO
0255&sid	Presi髇 Atmosferica (1h)	0023035030&sid	BASE PALANQUERO
0310&sid	Precipitacion Acumulada Diaria	0023035030&sid	BASE PALANQUERO
9000&sid	Voltaje Acumulador	0023035030&sid	BASE PALANQUERO
0230&sid	Nivel instantaneo (Ver Nivel Corregido)	0023037010&sid	PTO SALGAR
0231&sid	Nivel m醲imo	0023037010&sid	PTO SALGAR
0232&sid	Nivel m韓imo	0023037010&sid	PTO SALGAR
0240&sid	Precipitacion	0023037010&sid	PTO SALGAR
0410&sid	Nivel Corregido	0023037010&sid	PTO SALGAR
9000&sid	Voltaje Acumulador	0023037010&sid	PTO SALGAR
0240&sid	Precipitacion	0023050420&sid	ARGELIA ANTIOQUIA
0310&sid	Precipitacion Acumulada Diaria	0023050420&sid	ARGELIA ANTIOQUIA
9000&sid	Voltaje Acumulador	0023050420&sid	ARGELIA ANTIOQUIA
0230&sid	Nivel Instantaneo	0023057140&sid	SAN MIGUEL
0231&sid	Nivel Maximo	0023057140&sid	SAN MIGUEL
0232&sid	Nivel Minimo	0023057140&sid	SAN MIGUEL
0240&sid	precipitacion	0023057140&sid	SAN MIGUEL
0310&sid	Precipitacion Acumulada Diaria	0023057140&sid	SAN MIGUEL
9000&sid	voltaje acumulador	0023057140&sid	SAN MIGUEL
0027&sid	Humedad aire 2 m	0023065180&sid	VILLETA
0068&sid	Temp Aire 2 m	0023065180&sid	VILLETA
0069&sid	Temp Max Aire 2 m	0023065180&sid	VILLETA
0070&sid	Temp Min Aire 2 m	0023065180&sid	VILLETA
0103&sid	Velocidad Viento (10 min)	0023065180&sid	VILLETA
0104&sid	Direccion Viento (10min)	0023065180&sid	VILLETA
0105&sid	Vel Viento Max (1h)	0023065180&sid	VILLETA
0107&sid	Dir Vel Max (1h)	0023065180&sid	VILLETA
0108&sid	Temp Virtual (1h)	0023065180&sid	VILLETA
0109&sid	Temp Max Virtual	0023065180&sid	VILLETA
0110&sid	Temp Min Virtual	0023065180&sid	VILLETA
0239&sid	Radiacion Global	0023065180&sid	VILLETA
0240&sid	Precipitacion	0023065180&sid	VILLETA
0245&sid	Humedad Suelo 10 cm	0023065180&sid	VILLETA
0246&sid	Humedad Suelo 30 cm	0023065180&sid	VILLETA
0310&sid	Precipitacion Acumulada Diaria	0023065180&sid	VILLETA
9000&sid	voltaje acumulador	0023065180&sid	VILLETA
9500&sid	Error 500 General	0023065180&sid	VILLETA
9501&sid	Error 501 SAT HDR	0023065180&sid	VILLETA
9502&sid	Error 502 LogoSens error counters	0023065180&sid	VILLETA
9503&sid	SAT HDR Firmware version	0023065180&sid	VILLETA
0027&sid	Humedad aire 2 m	0023065190&sid	QDA NEGRA
0068&sid	Temp Aire 2 m	0023065190&sid	QDA NEGRA
0069&sid	Temp Max Aire 2 m	0023065190&sid	QDA NEGRA
0070&sid	Temp Min Aire 2 m	0023065190&sid	QDA NEGRA
0103&sid	Velocidad Viento (10 min)	0023065190&sid	QDA NEGRA
0104&sid	Direccion Viento (10min)	0023065190&sid	QDA NEGRA
0105&sid	Vel Viento Max (1h)	0023065190&sid	QDA NEGRA
0107&sid	Dir Vel Max (1h)	0023065190&sid	QDA NEGRA
0108&sid	Temp Virtual (1h)	0023065190&sid	QDA NEGRA
0109&sid	Temp Max Virtual	0023065190&sid	QDA NEGRA
0110&sid	Temp Min Virtual	0023065190&sid	QDA NEGRA
0239&sid	Radiacion Global	0023065190&sid	QDA NEGRA
0240&sid	Precipitacion	0023065190&sid	QDA NEGRA
0245&sid	Humedad Suelo 10 cm	0023065190&sid	QDA NEGRA
0246&sid	Humedad Suelo 30 cm	0023065190&sid	QDA NEGRA
0310&sid	Precipitacion Acumulada Diaria	0023065190&sid	QDA NEGRA
9000&sid	voltaje acumulador	0023065190&sid	QDA NEGRA
0027&sid	Humedad aire 2 m	0023085260&sid	LA SELVA
0030&sid	Humedad Aire 10 cm	0023085260&sid	LA SELVA
0068&sid	Temp Aire 2 m	0023085260&sid	LA SELVA
0069&sid	Temp Max Aire 2 m	0023085260&sid	LA SELVA
0070&sid	Temp Min Aire 2 m	0023085260&sid	LA SELVA
0075&sid	Temp Aire 10 cm	0023085260&sid	LA SELVA
0076&sid	Temp Max Aire 10 cm	0023085260&sid	LA SELVA
0077&sid	Temp Min Aire 10 cm	0023085260&sid	LA SELVA
0103&sid	Velocidad Viento (10 min)	0023085260&sid	LA SELVA
0104&sid	Direccion Viento (10min)	0023085260&sid	LA SELVA
0105&sid	Vel Viento Max (1h)	0023085260&sid	LA SELVA
0107&sid	Dir Vel Max (1h)	0023085260&sid	LA SELVA
0108&sid	Temp Virtual (1h)	0023085260&sid	LA SELVA
0109&sid	Temp Max Virtual	0023085260&sid	LA SELVA
0110&sid	Temp Min Virtual	0023085260&sid	LA SELVA
0237&sid	Radiacion Visible	0023085260&sid	LA SELVA
0239&sid	Radiacion Global	0023085260&sid	LA SELVA
0240&sid	Precipitacion	0023085260&sid	LA SELVA
0241&sid	Temp Suelo 10 cm	0023085260&sid	LA SELVA
0245&sid	Humedad Suelo 10 cm	0023085260&sid	LA SELVA
0260&sid	Evaporaci髇	0023085260&sid	LA SELVA
0310&sid	Precipitacion Acumulada Diaria	0023085260&sid	LA SELVA
9000&sid	voltaje acumulador	0023085260&sid	LA SELVA
0230&sid	Nivel Instantaneo	0023087210&sid	CANTERAS
0231&sid	Nivel m醲imo	0023087210&sid	CANTERAS
0232&sid	Nivel m韓imo	0023087210&sid	CANTERAS
0240&sid	Precipitaci髇	0023087210&sid	CANTERAS
0310&sid	Precipitacion Acumulada Diaria	0023087210&sid	CANTERAS
9000&sid	Voltaje Acumulador	0023087210&sid	CANTERAS
0230&sid	Nivel Instantaneo	0023097030&sid	PTO BERRIO
0231&sid	Nivel Maximo	0023097030&sid	PTO BERRIO
0232&sid	Nivel Minimo	0023097030&sid	PTO BERRIO
0240&sid	precipitacion	0023097030&sid	PTO BERRIO
0310&sid	Precipitacion Acumulada Diaria	0023097030&sid	PTO BERRIO
9000&sid	voltaje acumulador	0023097030&sid	PTO BERRIO
0027&sid	Humedad aire 2 m	0023105060&sid	VEGACHI
0030&sid	Humedad Aire 10 cm	0023105060&sid	VEGACHI
0068&sid	Temp Aire 2 m	0023105060&sid	VEGACHI
0069&sid	Temp Max Aire 2 m	0023105060&sid	VEGACHI
0070&sid	Temp Min Aire 2 m	0023105060&sid	VEGACHI
0075&sid	Temp Aire 10 cm	0023105060&sid	VEGACHI
0076&sid	Temp Max Aire 10 cm	0023105060&sid	VEGACHI
0077&sid	Temp Min Aire 10 cm	0023105060&sid	VEGACHI
0103&sid	Velocidad Viento (10 min)	0023105060&sid	VEGACHI
0104&sid	Direccion Viento (10min)	0023105060&sid	VEGACHI
0105&sid	Vel Viento Max (1h)	0023105060&sid	VEGACHI
0107&sid	Dir Vel Max (1h)	0023105060&sid	VEGACHI
0108&sid	Temp Virtual (1h)	0023105060&sid	VEGACHI
0109&sid	Temp Max Virtual	0023105060&sid	VEGACHI
0110&sid	Temp Min Virtual	0023105060&sid	VEGACHI
0237&sid	Radiacion Visible	0023105060&sid	VEGACHI
0239&sid	Radiacion Global	0023105060&sid	VEGACHI
0240&sid	Precipitacion	0023105060&sid	VEGACHI
0241&sid	Temp Suelo 10 cm	0023105060&sid	VEGACHI
0245&sid	Humedad Suelo 10 cm	0023105060&sid	VEGACHI
0260&sid	Evaporaci髇	0023105060&sid	VEGACHI
9000&sid	voltaje acumulador	0023105060&sid	VEGACHI
0027&sid	Humedad aire 2 m	0023105070&sid	MACEO
0068&sid	Temp Aire 2 m	0023105070&sid	MACEO
0069&sid	Temp Max Aire 2 m	0023105070&sid	MACEO
0070&sid	Temp Min Aire 2 m	0023105070&sid	MACEO
0103&sid	Velocidad Viento (10 min)	0023105070&sid	MACEO
0104&sid	Direccion Viento (10min)	0023105070&sid	MACEO
0105&sid	Vel Viento Max (1h)	0023105070&sid	MACEO
0107&sid	Dir Vel Max (1h)	0023105070&sid	MACEO
0108&sid	Temp Virtual (1h)	0023105070&sid	MACEO
0109&sid	Temp Max Virtual	0023105070&sid	MACEO
0110&sid	Temp Min Virtual	0023105070&sid	MACEO
0239&sid	Radiacion Global	0023105070&sid	MACEO
0240&sid	Precipitacion	0023105070&sid	MACEO
0245&sid	Humedad Suelo Largo	0023105070&sid	MACEO
0246&sid	Humedad Suelo Corto	0023105070&sid	MACEO
0310&sid	Precipitacion Acumulada Diaria	0023105070&sid	MACEO
9000&sid	voltaje acumulador	0023105070&sid	MACEO
0230&sid	Nivel instant醤eo	0023117030&sid	EL TAGUAL
0231&sid	Nivel m醲imo	0023117030&sid	EL TAGUAL
0232&sid	Nivel m韓imo	0023117030&sid	EL TAGUAL
0240&sid	Precipitacion (Sin Sensor)	0023117030&sid	EL TAGUAL
9000&sid	voltaje acumulador	0023117030&sid	EL TAGUAL
0027&sid	Humedad aire 2 m	0023125160&sid	SAN PABLO DE BORBUR
0068&sid	Temp Aire 2 m	0023125160&sid	SAN PABLO DE BORBUR
0069&sid	Temp Max Aire 2 m	0023125160&sid	SAN PABLO DE BORBUR
0070&sid	Temp Min Aire 2 m	0023125160&sid	SAN PABLO DE BORBUR
0103&sid	Velocidad Viento (10 min)	0023125160&sid	SAN PABLO DE BORBUR
0104&sid	Direccion Viento (10min)	0023125160&sid	SAN PABLO DE BORBUR
0105&sid	Vel Viento Max (1h)	0023125160&sid	SAN PABLO DE BORBUR
0107&sid	Dir Vel Max (1h)	0023125160&sid	SAN PABLO DE BORBUR
0108&sid	Temp Virtual (1h)	0023125160&sid	SAN PABLO DE BORBUR
0109&sid	Temp Max Virtual	0023125160&sid	SAN PABLO DE BORBUR
0110&sid	Temp Min Virtual	0023125160&sid	SAN PABLO DE BORBUR
0239&sid	Radiacion Global	0023125160&sid	SAN PABLO DE BORBUR
0240&sid	Precipitacion	0023125160&sid	SAN PABLO DE BORBUR
0245&sid	Humedad Suelo Corto	0023125160&sid	SAN PABLO DE BORBUR
0246&sid	Humedad Suelo Largo	0023125160&sid	SAN PABLO DE BORBUR
0310&sid	Precipitacion Acumulada Diaria	0023125160&sid	SAN PABLO DE BORBUR
9000&sid	voltaje acumulador	0023125160&sid	SAN PABLO DE BORBUR
0027&sid	Humedad aire 2 m	0023125170&sid	SAN CAYETANO
0068&sid	Temp Aire 2 m	0023125170&sid	SAN CAYETANO
0069&sid	Temp Max Aire 2 m	0023125170&sid	SAN CAYETANO
0070&sid	Temp Min Aire 2 m	0023125170&sid	SAN CAYETANO
0103&sid	Velocidad Viento (10 min)	0023125170&sid	SAN CAYETANO
0104&sid	Direccion Viento (10min)	0023125170&sid	SAN CAYETANO
0105&sid	Vel Viento Max (1h)	0023125170&sid	SAN CAYETANO
0107&sid	Dir Vel Max (1h)	0023125170&sid	SAN CAYETANO
0108&sid	Temp Virtual (1h)	0023125170&sid	SAN CAYETANO
0109&sid	Temp Max Virtual	0023125170&sid	SAN CAYETANO
0110&sid	Temp Min Virtual	0023125170&sid	SAN CAYETANO
0239&sid	Radiacion Global	0023125170&sid	SAN CAYETANO
0240&sid	Precipitacion	0023125170&sid	SAN CAYETANO
0245&sid	Humedad Suelo 10 cm	0023125170&sid	SAN CAYETANO
0246&sid	Humedad Suelo 30 cm	0023125170&sid	SAN CAYETANO
0250&sid	Presion Poros	0023125170&sid	SAN CAYETANO
0310&sid	Precipitacion Acumulada Diaria	0023125170&sid	SAN CAYETANO
9000&sid	voltaje acumulador	0023125170&sid	SAN CAYETANO
9500&sid	Error 500 General	0023125170&sid	SAN CAYETANO
9501&sid	Error 501 SAT HDR	0023125170&sid	SAN CAYETANO
9502&sid	Error 502 LogoSens error counters	0023125170&sid	SAN CAYETANO
9503&sid	SAT HDR Firmware version	0023125170&sid	SAN CAYETANO
0230&sid	Nivel Instantaneo	0023127020&sid	PTO ARAUJO
0231&sid	Nivel Maximo	0023127020&sid	PTO ARAUJO
0232&sid	Nivel Minimo	0023127020&sid	PTO ARAUJO
0240&sid	precipitacion	0023127020&sid	PTO ARAUJO
0310&sid	Precipitacion Acumulada Diaria	0023127020&sid	PTO ARAUJO
9000&sid	voltaje acumulador	0023127020&sid	PTO ARAUJO
0230&sid	Nivel Instant醤eo	0023157030&sid	BARRANCABERMEJA
0231&sid	Nivel m醲imo	0023157030&sid	BARRANCABERMEJA
0232&sid	Nivel m韓imo	0023157030&sid	BARRANCABERMEJA
0240&sid	Precipitaci髇	0023157030&sid	BARRANCABERMEJA
9000&sid	voltaje acumulador	0023157030&sid	BARRANCABERMEJA
0027&sid	Humedad aire 2 m	0023195190&sid	SAN ANTONIO SANTANDER
0068&sid	Temp Aire 2 m	0023195190&sid	SAN ANTONIO SANTANDER
0069&sid	Temp Max Aire 2 m	0023195190&sid	SAN ANTONIO SANTANDER
0070&sid	Temp Min Aire 2 m	0023195190&sid	SAN ANTONIO SANTANDER
0103&sid	Velocidad Viento (10 min)	0023195190&sid	SAN ANTONIO SANTANDER
0104&sid	Direccion Viento (10min)	0023195190&sid	SAN ANTONIO SANTANDER
0105&sid	Vel Viento Max (1h)	0023195190&sid	SAN ANTONIO SANTANDER
0107&sid	Dir Vel Max (1h)	0023195190&sid	SAN ANTONIO SANTANDER
0108&sid	Temp Virtual (1h)	0023195190&sid	SAN ANTONIO SANTANDER
0109&sid	Temp Max Virtual	0023195190&sid	SAN ANTONIO SANTANDER
0110&sid	Temp Min Virtual	0023195190&sid	SAN ANTONIO SANTANDER
0239&sid	Radiacion Global	0023195190&sid	SAN ANTONIO SANTANDER
0240&sid	Precipitacion	0023195190&sid	SAN ANTONIO SANTANDER
0245&sid	Humedad Suelo Largo	0023195190&sid	SAN ANTONIO SANTANDER
0246&sid	Humedad Suelo Corto	0023195190&sid	SAN ANTONIO SANTANDER
0310&sid	Precipitacion Acumulada Diaria	0023195190&sid	SAN ANTONIO SANTANDER
9000&sid	voltaje acumulador	0023195190&sid	SAN ANTONIO SANTANDER
0027&sid	Humedad aire 2 m	0023195230&sid	NEOMUNDO
0068&sid	Temp Aire 2 m	0023195230&sid	NEOMUNDO
0069&sid	Temp Max Aire 2 m	0023195230&sid	NEOMUNDO
0070&sid	Temp Min Aire 2 m	0023195230&sid	NEOMUNDO
0103&sid	Velocidad Viento (10 min)	0023195230&sid	NEOMUNDO
0104&sid	Direccion Viento (10min)	0023195230&sid	NEOMUNDO
0105&sid	Vel Viento Max (1h)	0023195230&sid	NEOMUNDO
0107&sid	Dir Vel Max (1h)	0023195230&sid	NEOMUNDO
0108&sid	Temp Virtual (1h)	0023195230&sid	NEOMUNDO
0109&sid	Temp Max Virtual	0023195230&sid	NEOMUNDO
0110&sid	Temp Min Virtual	0023195230&sid	NEOMUNDO
0239&sid	Radiacion Global	0023195230&sid	NEOMUNDO
0240&sid	Precipitacion	0023195230&sid	NEOMUNDO
0255&sid	Presi髇 Atmosferica (1h)	0023195230&sid	NEOMUNDO
0310&sid	Precipitacion Acumulada Diaria	0023195230&sid	NEOMUNDO
9000&sid	voltaje acumulador	0023195230&sid	NEOMUNDO
0027&sid	Humedad aire 2 m	0023195240&sid	AGUACHICA
0030&sid	Humedad Aire 10 cm	0023195240&sid	AGUACHICA
