"id","data_provider_id","data_resource_id","institution_code_id","collection_code_id","caralogue_number_id","rank_name","specie_name","genus_name","family_name","order_name","class_name","phylum_name","kingdom_name","specie_id","genus_id","family_id","order_id","class_id","phylum_id","kingdom_id","rank_id","latitude","longitude","iso_country_code","year_created","month_created","occurrence_date","basis_of_record","basis_of_record_name","altitude_metres","IsInRangeLongitude","IsInRangeLatitude","IsInRange","IsWithin","IsIndian","UID","IS_UNIQUE"
47541905,92,1430,7973,801126,40495651,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.29999924,74.65000153,"IN","null","null","null",0,"unknown","500",1,1,1,1,1,632,TRUE
47541871,92,1430,7973,801126,40495617,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.35000038,74.88999939,"IN","null","null","null",0,"unknown","240",1,1,1,1,1,633,TRUE
47541848,92,1430,7973,801126,40495594,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.52000046,77.27999878,"IN","null","null","null",0,"unknown","250",1,1,1,1,1,634,TRUE
47541900,92,1430,7973,801126,40495646,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.53000069,73.86000061,"IN","null","null","null",0,"unknown","630",1,1,1,1,1,635,TRUE
47541995,92,1430,7973,801126,40495741,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.60000038,76.97000122,"IN","null","null","null",0,"unknown","570",1,1,1,1,1,636,TRUE
47527220,92,1430,7973,801126,40492913,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.62000084,73.98000336,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,637,TRUE
47510448,92,1430,7973,801126,40489537,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.68000031,78.54000092,"IN","null","null","null",0,"unknown","220",1,1,1,1,1,638,TRUE
47541849,92,1430,7973,801126,40495595,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.77000046,74.48000336,"IN","null","null","null",0,"unknown","240",1,1,1,1,1,639,TRUE
42295159,92,1430,7973,801126,40487083,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,19.87000084,74.45999908,"IN","null","null","null",0,"unknown","800",1,1,1,1,1,640,TRUE
42312523,92,1430,7973,801126,40488304,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,19.87000084,74.45999908,"IN","null","null","null",0,"unknown","800",1,1,1,1,1,641,FALSE
47541798,92,1430,7973,801126,40495559,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,19.95999908,77.15000153,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,642,TRUE
47541896,92,1430,7973,801126,40495642,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.17000008,73.98000336,"IN","null","null","null",0,"unknown","480",1,1,1,1,1,643,TRUE
47541839,92,1430,7973,801126,40495585,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.20999908,77.26999664,"IN","null","null","null",0,"unknown","365",1,1,1,1,1,644,TRUE
42241306,92,1430,7973,801126,40480786,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,20.25,74.06999969,"IN","null","null","null",0,"unknown","390",1,1,1,1,1,645,TRUE
47541889,92,1430,7973,801126,40495635,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.25,74.06999969,"IN","null","null","null",0,"unknown","390",1,1,1,1,1,646,FALSE
47541890,92,1430,7973,801126,40495636,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.25,74.06999969,"IN","null","null","null",0,"unknown","390",1,1,1,1,1,647,FALSE
47541895,92,1430,7973,801126,40495641,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.25,74.06999969,"IN","null","null","null",0,"unknown","530",1,1,1,1,1,648,FALSE
47541840,92,1430,7973,801126,40495586,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.27000046,77.47000122,"IN","null","null","null",0,"unknown","325",1,1,1,1,1,649,TRUE
47541838,92,1430,7973,801126,40495584,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.37000084,77.62000275,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,650,TRUE
47541894,92,1430,7973,801126,40495640,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.37999916,74.12999725,"IN","null","null","null",0,"unknown","610",1,1,1,1,1,651,TRUE
47541846,92,1430,7973,801126,40495592,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.38999939,77.13999939,"IN","null","null","null",0,"unknown","310",1,1,1,1,1,652,TRUE
47541844,92,1430,7973,801126,40495590,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.39999962,77.75,"IN","null","null","null",0,"unknown","300",1,1,1,1,1,653,TRUE
47541845,92,1430,7973,801126,40495591,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.39999962,77.75,"IN","null","null","null",0,"unknown","300",1,1,1,1,1,654,FALSE
42246540,92,1430,7973,801126,40481783,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,20.40999985,84.70999908,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,655,TRUE
47541847,92,1430,7973,801126,40495593,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.42000008,79.37000275,"IN","null","null","null",0,"unknown","300",1,1,1,1,1,656,TRUE
47541870,92,1430,7973,801126,40495616,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.43000031,77.90000153,"IN","null","null","null",0,"unknown","220",1,1,1,1,1,657,TRUE
47541837,92,1430,7973,801126,40495583,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.48999977,77.16000366,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,658,TRUE
47541860,92,1430,7973,801126,40495606,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.5,77.66000366,"IN","null","null","null",0,"unknown","230",1,1,1,1,1,659,TRUE
47541861,92,1430,7973,801126,40495607,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.5,77.66000366,"IN","null","null","null",0,"unknown","230",1,1,1,1,1,660,FALSE
47541893,92,1430,7973,801126,40495639,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.52000046,74.19000244,"IN","null","null","null",0,"unknown","530",1,1,1,1,1,661,TRUE
47541863,92,1430,7973,801126,40495609,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.57999992,75.15000153,"IN","null","null","null",0,"unknown","210",1,1,1,1,1,662,TRUE
47541864,92,1430,7973,801126,40495610,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.57999992,75.15000153,"IN","null","null","null",0,"unknown","210",1,1,1,1,1,663,FALSE
47541866,92,1430,7973,801126,40495612,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.57999992,75.15000153,"IN","null","null","null",0,"unknown","210",1,1,1,1,1,664,FALSE
47516626,92,1430,7973,801126,40491228,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.60000038,75.16999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,665,TRUE
47516627,92,1430,7973,801126,40491229,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.60000038,75.16999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,666,FALSE
47516629,92,1430,7973,801126,40491230,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.60000038,75.16999817,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,667,FALSE
47541892,92,1430,7973,801126,40495638,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.62999916,74.18000031,"IN","null","null","null",0,"unknown","500",1,1,1,1,1,668,TRUE
47541832,92,1430,7973,801126,40495578,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.65999985,78.01000214,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,669,TRUE
47516612,92,1430,7973,801126,40491218,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.70000076,76.75,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,670,TRUE
47541800,92,1430,7973,801126,40495561,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.70000076,76.75,"IN","null","null","null",0,"unknown","250",1,1,1,1,1,671,FALSE
47541801,92,1430,7973,801126,40495562,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.70000076,76.75,"IN","null","null","null",0,"unknown","250",1,1,1,1,1,672,FALSE
47541802,92,1430,7973,801126,40495563,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.70000076,76.65000153,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,673,TRUE
47541799,92,1430,7973,801126,40495560,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.70000076,77,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,674,TRUE
47541841,92,1430,7973,801126,40495587,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.70999908,77.98999786,"IN","null","null","null",0,"unknown","310",1,1,1,1,1,675,TRUE
47541818,92,1430,7973,801126,40495564,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.75,76.52999878,"IN","null","null","null",0,"unknown","270",1,1,1,1,1,676,TRUE
47541862,92,1430,7973,801126,40495608,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.75,76.34999847,"IN","null","null","null",0,"unknown","220",1,1,1,1,1,677,TRUE
47541974,92,1430,7973,801126,40495720,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.75,79.81999969,"IN","null","null","null",0,"unknown","460",1,1,1,1,1,678,TRUE
47541821,92,1430,7973,801126,40495567,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.77000046,78.25,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,679,TRUE
47541822,92,1430,7973,801126,40495568,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.77000046,78.25,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,680,FALSE
47541823,92,1430,7973,801126,40495569,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.77000046,78.25,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,681,FALSE
47541824,92,1430,7973,801126,40495570,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.77000046,78.25,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,682,FALSE
47541891,92,1430,7973,801126,40495637,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.78000069,74.12999725,"IN","null","null","null",0,"unknown","540",1,1,1,1,1,683,TRUE
47541972,92,1430,7973,801126,40495718,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.79000092,76.69000244,"IN","null","null","null",0,"unknown","520",1,1,1,1,1,684,TRUE
47541869,92,1430,7973,801126,40495615,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.87999916,75.47000122,"IN","null","null","null",0,"unknown","210",1,1,1,1,1,685,TRUE
47541857,92,1430,7973,801126,40495603,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.92000008,75.27999878,"IN","null","null","null",0,"unknown","140",1,1,1,1,1,686,TRUE
47541858,92,1430,7973,801126,40495604,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.92000008,75.27999878,"IN","null","null","null",0,"unknown","140",1,1,1,1,1,687,FALSE
47541859,92,1430,7973,801126,40495605,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.92000008,75.27999878,"IN","null","null","null",0,"unknown","140",1,1,1,1,1,688,FALSE
47541874,92,1430,7973,801126,40495620,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.93000031,74.77999878,"IN","null","null","null",0,"unknown","170",1,1,1,1,1,689,TRUE
47541850,92,1430,7973,801126,40495596,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.93000031,76.19999695,"IN","null","null","null",0,"unknown","165",1,1,1,1,1,690,TRUE
47541851,92,1430,7973,801126,40495597,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.93000031,76.19999695,"IN","null","null","null",0,"unknown","165",1,1,1,1,1,691,FALSE
47541885,92,1430,7973,801126,40495631,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,20.97999954,74.30999756,"IN","null","null","null",0,"unknown","340",1,1,1,1,1,692,TRUE
42246552,92,1430,7973,801126,40481795,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,20.97999954,78.55999756,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,693,TRUE
42246553,92,1430,7973,801126,40481796,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,21.01000023,75.55999756,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,694,TRUE
42246554,92,1430,7973,801126,40481797,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,21.02000046,75.88999939,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,695,TRUE
47541833,92,1430,7973,801126,40495579,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.03000069,77.81999969,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,696,TRUE
47541852,92,1430,7973,801126,40495598,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.04999924,76.05000305,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,697,TRUE
47541825,92,1430,7973,801126,40495571,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.04999924,77.18000031,"IN","null","null","null",0,"unknown","250",1,1,1,1,1,698,TRUE
47541826,92,1430,7973,801126,40495572,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.04999924,77.23000336,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,699,FALSE
47541875,92,1430,7973,801126,40495621,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.07999992,74.77999878,"IN","null","null","null",0,"unknown","170",1,1,1,1,1,700,TRUE
47541855,92,1430,7973,801126,40495601,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.10000038,75.43000031,"IN","null","null","null",0,"unknown","110",1,1,1,1,1,701,TRUE
47541856,92,1430,7973,801126,40495602,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.10000038,75.43000031,"IN","null","null","null",0,"unknown","110",1,1,1,1,1,702,FALSE
42246562,92,1430,7973,801126,40481805,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,21.12000084,74.33000183,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,703,TRUE
47541886,92,1430,7973,801126,40495632,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.12000084,74.33000183,"IN","null","null","null",0,"unknown","340",1,1,1,1,1,704,FALSE
47541877,92,1430,7973,801126,40495623,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.18000031,74.68000031,"IN","null","null","null",0,"unknown","120",1,1,1,1,1,705,TRUE
42253943,92,1430,7973,801126,40482388,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,21.20999908,74.25,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,706,TRUE
47541830,92,1430,7973,801126,40495576,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.20999908,77.36000061,"IN","null","null","null",0,"unknown","315",1,1,1,1,1,707,TRUE
42246557,92,1430,7973,801126,40481800,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,21.25,75.12999725,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,708,TRUE
47541883,92,1430,7973,801126,40495629,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.28000069,74.20999908,"IN","null","null","null",0,"unknown","190",1,1,1,1,1,709,TRUE
47541884,92,1430,7973,801126,40495630,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.28000069,74.20999908,"IN","null","null","null",0,"unknown","190",1,1,1,1,1,710,FALSE
47541888,92,1430,7973,801126,40495634,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.28000069,74.48999786,"IN","null","null","null",0,"unknown","350",1,1,1,1,1,711,TRUE
42246558,92,1430,7973,801126,40481801,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,21.31999969,74.94999695,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,712,TRUE
47541878,92,1430,7973,801126,40495624,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.31999969,74.55999756,"IN","null","null","null",0,"unknown","110",1,1,1,1,1,713,TRUE
47541834,92,1430,7973,801126,40495580,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.31999969,77.47000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,714,TRUE
47541835,92,1430,7973,801126,40495581,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.31999969,77.47000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,715,FALSE
47541836,92,1430,7973,801126,40495582,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.31999969,77.47000122,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,716,FALSE
47541829,92,1430,7973,801126,40495575,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.32999992,77.25,"IN","null","null","null",0,"unknown","310",1,1,1,1,1,717,TRUE
47541879,92,1430,7973,801126,40495625,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.37000084,74.43000031,"IN","null","null","null",0,"unknown","110",1,1,1,1,1,718,TRUE
47541880,92,1430,7973,801126,40495626,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.37000084,74.43000031,"IN","null","null","null",0,"unknown","110",1,1,1,1,1,719,FALSE
47541881,92,1430,7973,801126,40495627,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.37000084,74.30000305,"IN","null","null","null",0,"unknown","200",1,1,1,1,1,720,TRUE
47541882,92,1430,7973,801126,40495628,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.37000084,74.30000305,"IN","null","null","null",0,"unknown","200",1,1,1,1,1,721,FALSE
47541819,92,1430,7973,801126,40495565,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.45000076,74.84999847,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,722,TRUE
47513148,92,1430,7973,801126,40490375,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.52000046,70.45999908,"IN","null","null","null",0,"unknown","90",1,1,1,1,1,723,TRUE
47513170,92,1430,7973,801126,40490399,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.52000046,70.45999908,"IN","null","null","null",0,"unknown","90",1,1,1,1,1,724,FALSE
42246549,92,1430,7973,801126,40481792,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,21.64999962,78.79000092,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,725,TRUE
42254050,92,1430,7973,801126,40482474,"subspecies","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,8000,21.89999962,83.40000153,"IN","null","null","null",0,"unknown","220",1,1,1,1,1,726,TRUE
47510797,92,1430,7973,801126,40489808,"genus","null","Arachis","Fabaceae","Fabales","Magnoliopsida","Magnoliophyta","Plantae","null",16118362,13146161,"13141681",13140929,13140814,13140804,6000,21.89999962,83.40000153,"IN","null","null","null",0,"unknown","0",1,1,1,1,1,727,FALSE
